ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname,sensor_name
403.4347484228631,3.010562286417181,19.631194231775208,0.679541514965503,0.9516130975381529,0.7140943275407768,0.8752228308256906,91.0,0.05287843388163559,2022-03-26 08:00:00,G091_20220326_080000.WAV,G091
306.6624663892686,3.029147469990631,60.674609828347194,0.776130925371805,0.8263975082217024,0.939173845092945,0.9495741150782276,18.0,0.03743017296912707,2022-03-26 08:30:00,G091_20220326_083000.WAV,G091
305.7667433835478,3.0372383779653234,54.969527198189226,0.7950054651091918,0.8226181379671461,0.9664331825624575,0.7553808717639678,17.0,0.0372842037729978,2022-03-26 09:00:00,G091_20220326_090000.WAV,G091
304.8506793822255,3.038487163805044,38.91988494780847,0.8049126798551591,0.8411571545445835,0.9569111735023549,0.7026925830126214,4.0,0.0017647413591917328,2022-03-26 09:30:00,G091_20220326_093000.WAV,G091
313.23960640582607,3.018744134903076,12.83618018944518,0.6548346744864654,0.8934681586996285,0.7329132752078428,0.2224268255919875,8.0,0.0002368721685690736,2022-03-26 10:00:00,G091_20220326_100000.WAV,G091
302.12649702254805,3.0391070631151993,81.90286339647744,0.7891279257080189,0.7949054563697661,0.9927318014797226,0.9967754088106919,21.0,0.15923316350210692,2022-03-26 10:30:00,G091_20220326_103000.WAV,G091
300.7531027963174,3.0360178099378277,85.17367588500842,0.7849605716694131,0.791394126436648,0.9918706058684025,0.9714904826090358,29.0,0.19502358669914702,2022-03-26 11:00:00,G091_20220326_110000.WAV,G091
301.70458185661926,3.0379612474209408,75.30844191231242,0.7887742731481142,0.7979402606570584,0.9885129401775059,0.9949337846823003,18.0,0.11818959737849813,2022-03-26 11:30:00,G091_20220326_113000.WAV,G091
305.39864766160326,3.0564917732104724,12.630394701551744,0.8125077679726755,0.8376415191555613,0.9699946210782108,0.03570426248538634,1.0,1.136287155497401e-05,2022-03-26 12:00:00,G091_20220326_120000.WAV,G091
300.6238349365279,3.0277861584146875,70.06124640897113,0.7370368436521252,0.7979185532240238,0.9236993433403654,0.9617042909494626,25.0,0.0946352387120797,2022-03-26 12:30:00,G091_20220326_123000.WAV,G091
314.69439164265964,3.0456074734796634,16.314832459240808,0.7800910368538931,0.9167305886679962,0.8509490645309006,0.5249002174341302,2.0,0.00013460632457430749,2022-03-26 13:00:00,G091_20220326_130000.WAV,G091
301.2014867155661,3.0367433838128015,57.0154340710996,0.755614599181445,0.7629390467773813,0.9903996949338555,0.8867270378636948,9.0,0.052387208203643634,2022-03-26 13:30:00,G091_20220326_133000.WAV,G091
311.14162402175845,2.999719277168858,37.316858057930006,0.5198713670815762,0.7521324955340313,0.6911965247724813,0.9602768403000929,15.0,0.009867342844930892,2022-03-26 14:00:00,G091_20220326_140000.WAV,G091
302.5840700081233,3.0327180444487083,44.92780848294479,0.7284490251697434,0.8243118149022912,0.8837056705975872,0.9159033138709776,12.0,0.0098306320291379,2022-03-26 14:30:00,G091_20220326_143000.WAV,G091
303.97240388718944,3.045289282234224,42.960591033311,0.8097166591235937,0.8448381270126548,0.9584281689401843,0.8793583780403059,6.0,0.00212485698078014,2022-03-26 15:00:00,G091_20220326_150000.WAV,G091
299.8057283328216,0.0,44.2495884783818,0.7534598791245489,0.7698093039578485,0.9787617209232966,0.9977357528046186,46.0,0.4005080077652116,2022-03-26 15:30:00,G091_20220326_153000.WAV,G091
309.3218914868792,3.041225609296033,20.196364420782537,0.7626852751237743,0.7942163874773118,0.9602990912165756,0.07058293783280888,4.0,0.00023949436969714451,2022-03-26 16:00:00,G091_20220326_160000.WAV,G091
322.43570684970314,3.0315833057853867,12.423156315743082,0.782284423351889,0.8821047806379546,0.8868384352096202,0.33828100009025835,12.0,0.0013128486981208432,2022-03-26 16:30:00,G091_20220326_163000.WAV,G091
316.2074381069334,3.041043600830965,29.530023141456354,0.7236649599085188,0.7702117193322134,0.9395662799521519,0.39594509321877247,22.0,0.004462986319976716,2022-03-26 17:00:00,G091_20220326_170000.WAV,G091
309.2859042591196,3.004364002606784,70.61170137686581,0.6255692751476951,0.7476314695449072,0.8367348093686948,0.9339605624808323,34.0,0.060107842391727125,2022-03-26 17:30:00,G091_20220326_173000.WAV,G091
310.96023227316266,3.0069347303361518,47.70127552060209,0.7102306930527671,0.7235470929855692,0.9815956693601592,0.24376099515853186,27.0,0.02144523489240672,2022-03-26 18:00:00,G091_20220326_180000.WAV,G091
310.86021864349516,3.0374453116270623,64.8642362628609,0.814198052911522,0.8212287637506671,0.9914387912972813,0.6714589096700989,25.0,0.042117794519075206,2022-03-26 18:30:00,G091_20220326_183000.WAV,G091
307.6513081161541,3.023101126229384,76.91875749551805,0.7071746892281968,0.7150159526134728,0.9890334427412211,0.4273714750673349,18.0,0.06590727721997731,2022-03-26 19:00:00,G091_20220326_190000.WAV,G091
309.7089754215966,3.0180493359526546,76.12540087370496,0.6867360143192643,0.6973620833177651,0.9847624795601932,0.2879206893519811,29.0,0.05709668142965902,2022-03-26 19:30:00,G091_20220326_193000.WAV,G091
309.26954427331714,3.017940253032208,78.65810819658367,0.6697073583569041,0.6788449265112024,0.986539535323245,0.29631957772303774,26.0,0.06527969708332568,2022-03-26 20:00:00,G091_20220326_200000.WAV,G091
313.4750029153589,3.0248874364481324,66.48731877327133,0.7198548823787981,0.7317448325058546,0.9837512345849584,0.3473923950536969,22.0,0.05138377923863516,2022-03-26 20:30:00,G091_20220326_203000.WAV,G091
312.6251664129851,3.032220102577161,74.17471071445183,0.6906948377256643,0.7001657527629856,0.9864733243522019,0.3287412657418871,25.0,0.05791568224865983,2022-03-26 21:00:00,G091_20220326_210000.WAV,G091
306.51858571360094,3.0382974511853136,74.22685533769965,0.6821691825333778,0.6938649044264981,0.9831440935857864,0.30395018265411916,24.0,0.0554481909871451,2022-03-26 21:30:00,G091_20220326_213000.WAV,G091
309.2297692057449,3.039405326658753,69.80888431792069,0.6755272415397547,0.6898987053173619,0.979168733515747,0.28494188925958897,38.0,0.047696090385524754,2022-03-26 22:00:00,G091_20220326_220000.WAV,G091
307.6294238189676,3.0533616671879384,70.38015636792971,0.8063086762443201,0.8174660722206261,0.9863512427543358,0.6334264634161388,32.0,0.04647239652575832,2022-03-26 22:30:00,G091_20220326_223000.WAV,G091
306.7353996091084,3.0626003762974796,67.35461917590877,0.7981405725597492,0.8104960385014488,0.9847556738654221,0.6415801134151784,33.0,0.041066291866718764,2022-03-26 23:00:00,G091_20220326_230000.WAV,G091
304.2663111156857,3.0797661574025557,66.65197291516338,0.8047705802170527,0.8123055810109159,0.9907239332462965,0.6124924627457023,26.0,0.049687215108773275,2022-03-26 23:30:00,G091_20220326_233000.WAV,G091
308.3961268454002,3.080094044241798,65.6021988254861,0.8174832251448035,0.8307483621473516,0.9840323043571705,0.7768752207080118,37.0,0.049864650718439416,2022-03-27 00:00:00,G091_20220327_000000.WAV,G091
307.659743755219,3.0737537974119036,65.61826590592231,0.8024142496115072,0.8178828228992436,0.9810870544598269,0.7731389358971951,44.0,0.05307946930145436,2022-03-27 00:30:00,G091_20220327_003000.WAV,G091
310.51739903399675,3.074951702110133,48.84075451765337,0.7548203806638427,0.782833852451301,0.9642153035414357,0.8032615971696565,28.0,0.017691116944051843,2022-03-27 01:00:00,G091_20220327_010000.WAV,G091
308.246982306447,3.078298061725543,64.58811337007747,0.7334937043401627,0.7439078846457253,0.9860007125606388,0.6697289947571015,14.0,0.05090916083445432,2022-03-27 01:30:00,G091_20220327_013000.WAV,G091
305.3136966519921,3.0800931133235023,65.20938190063288,0.7679384223960666,0.7745184786036063,0.991504326379142,0.6544062913850845,15.0,0.05708357042401866,2022-03-27 02:00:00,G091_20220327_020000.WAV,G091
306.4361585246609,3.0828886803036504,61.269742496622726,0.7788471714466628,0.7927076937208375,0.9825149643633257,0.7431301944170299,26.0,0.04041511191991448,2022-03-27 02:30:00,G091_20220327_023000.WAV,G091
307.94391108345553,3.0831150953326953,54.64590531340757,0.7963398362575855,0.8081711301139657,0.985360410171158,0.6902499241283712,26.0,0.02070490010724802,2022-03-27 03:00:00,G091_20220327_030000.WAV,G091
311.2871120421429,2.995695466856962,6.409502015784932,0.6839186970391363,0.7497226788570824,0.9122289032015661,-0.08544915485378532,14.0,0.0020182208015719215,2022-03-27 03:30:00,G091_20220327_033000.WAV,G091
