Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	3.749999674	39.090905698	12188.088	14219.436		BIO	INSECT	
1	Spectrogram 1	1	3.749999674	39.090905698	12188.088	14219.436	13500.000	BIO	INSECT	
2	Waveform 1	1	24.374997884	45.340905155	7523.511	8426.332		BIO	INSECT	
2	Spectrogram 1	1	24.374997884	45.340905155	7523.511	8426.332	7875.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6094.044	7072.100		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6094.044	7072.100	6750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4664.577	5266.458		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4664.577	5266.458	4875.000	BIO	INSECT	
5	Waveform 1	1	18.806816549	35.965905969	2482.759	3084.639		BIO	INDETE	
5	Spectrogram 1	1	18.806816549	35.965905969	2482.759	3084.639	2625.000	BIO	INDETE	
6	Waveform 1	1	12.215908031	21.534089040	0.000	902.821		BIO	AVEVOC	
6	Spectrogram 1	1	12.215908031	21.534089040	0.000	902.821	375.000	BIO	AVEVOC	
7	Waveform 1	1	35.795451438	39.147723874	0.000	827.586		BIO	AVEVOC	
7	Spectrogram 1	1	35.795451438	39.147723874	0.000	827.586	375.000	BIO	AVEVOC	
8	Waveform 1	1	0.340909061	59.999994792	13241.379	13467.085		BIO	INSECT	
8	Spectrogram 1	1	0.340909061	59.999994792	13241.379	13467.085	13500.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.943176615	19561.129	20012.539		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.943176615	19561.129	20012.539	19875.000	BIO	INSECT	
10	Waveform 1	1	16.988634889	59.999994792	9329.154	9780.564		BIO	INSECT	
10	Spectrogram 1	1	16.988634889	59.999994792	9329.154	9780.564	9750.000	BIO	INSECT	
11	Waveform 1	1	0.056818177	59.514650092	22565.737	50103.586		BIO	INDETER	
11	Spectrogram 1	1	0.056818177	59.514650092	22565.737	50103.586	29250.000	BIO	INDETER	
