Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.568181769	6.818181226	2332.288	11285.266		BIO	AVEVOC	MILCHI
1	Spectrogram 1	1	0.568181769	6.818181226	2332.288	11285.266	3375.000	BIO	AVEVOC	MILCHI
2	Waveform 1	1	0.227272708	20.624998210	75.235	1429.467		BIO	AVEVOC	
2	Spectrogram 1	1	0.227272708	20.624998210	75.235	1429.467	375.000	BIO	AVEVOC	
3	Waveform 1	1	31.193179110	37.443178568	0.000	1203.762		BIO	AVEVOC	PATCAY
3	Spectrogram 1	1	31.193179110	37.443178568	0.000	1203.762	375.000	BIO	AVEVOC	PATCAY
4	Waveform 1	1	39.090905698	53.011359035	902.821	2934.169		BIO	AVEVOC	
4	Spectrogram 1	1	39.090905698	53.011359035	902.821	2934.169	1875.000	BIO	AVEVOC	
5	Waveform 1	1	0.000000000	59.999994792	5492.163	7222.571		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5492.163	7222.571	6000.000	BIO	INSECT	
