Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	5.560975127	59.999994792	251.309	753.927		BIO	AVEVOC	PATCAY
1	Spectrogram 1	1	5.560975127	59.999994792	251.309	753.927	375.000	BIO	AVEVOC	PATCAY
2	Waveform 1	1	31.073168034	46.146337458	314.136	2387.435		BIO	AVEVOC	CAMGRY
2	Spectrogram 1	1	31.073168034	46.146337458	314.136	2387.435	1875.000	BIO	AVEVOC	CAMGRY
3	Waveform 1	1	43.560971828	46.048776491	2261.780	5654.450		BIO	AVEVOC	
3	Spectrogram 1	1	43.560971828	46.048776491	2261.780	5654.450	3750.000	BIO	AVEVOC	
4	Waveform 1	1	8.585365108	14.829267005	1319.372	5780.105		BIO	AVEVOC	MILCHI
4	Spectrogram 1	1	8.585365108	14.829267005	1319.372	5780.105	3000.000	BIO	AVEVOC	MILCHI
5	Waveform 1	1	16.341461996	30.487802232	2073.298	7162.304		BIO	AVEVOC	
5	Spectrogram 1	1	16.341461996	30.487802232	2073.298	7162.304	4125.000	BIO	AVEVOC	
7	Waveform 1	1	31.463411903	34.682923819	3706.806	6659.686		BIO	AVEVOC	
7	Spectrogram 1	1	31.463411903	34.682923819	3706.806	6659.686	5250.000	BIO	AVEVOC	
8	Waveform 1	1	46.243898425	50.292678561	4774.869	6722.513		BIO	AVEVOC	
8	Spectrogram 1	1	46.243898425	50.292678561	4774.869	6722.513	6000.000	BIO	AVEVOC	
9	Waveform 1	1	36.146338326	55.951214655	2827.225	5340.314		BIO	AVEVOC	MYI_SP
9	Spectrogram 1	1	36.146338326	55.951214655	2827.225	5340.314	4125.000	BIO	AVEVOC	MYI_SP
10	Waveform 1	1	0.000000000	59.999994792	7539.267	8795.812		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	7539.267	8795.812	8250.000	BIO	INSECT	
11	Waveform 1	1	0.243902418	59.999994792	0.000	7476.440		BIO	AVEVOC	
11	Spectrogram 1	1	0.243902418	59.999994792	0.000	7476.440	1875.000	BIO	AVEVOC	
