Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	1256.545		BIO	HERPET	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	1256.545	0.000	BIO	HERPET	
2	Waveform 1	1	0.000000000	59.999994792	3518.325	4963.351		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3518.325	4963.351	4125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	5968.586	6471.204		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	5968.586	6471.204	6375.000	BIO	INSECT	
4	Waveform 1	1	43.999996181	59.999994792	6471.204	6910.995		BIO	INSECT	
4	Spectrogram 1	1	43.999996181	59.999994792	6471.204	6910.995	6750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7099.476	7602.094		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7099.476	7602.094	7500.000	BIO	INSECT	
6	Waveform 1	1	0.682926770	59.999994792	7602.094	8418.848		BIO	INSECT	
6	Spectrogram 1	1	0.682926770	59.999994792	7602.094	8418.848	7875.000	BIO	INSECT	
7	Waveform 1	1	0.439024352	59.999994792	11308.901	12125.654		BIO	INSECT	
7	Spectrogram 1	1	0.439024352	59.999994792	11308.901	12125.654	11625.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	12314.136	12753.927		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	12314.136	12753.927	12375.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	18659.686	19287.958		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	18659.686	19287.958	19125.000	BIO	INSECT	
10	Waveform 1	1	5.365853193	21.756095672	13026.860	30241.520		BIO	INSECT	
10	Spectrogram 1	1	5.365853193	21.756095672	13026.860	30241.520	23625.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	1382.199	3267.016		BIO		
11	Spectrogram 1	1	0.000000000	59.999994792	1382.199	3267.016	2250.000	BIO		
12	Waveform 1	1	19.091136991	21.637724462	28755.676	46197.643		BIO	MURCIE	MOL_SP
12	Spectrogram 1	1	19.091136991	21.637724462	28755.676	46197.643	34125.000	BIO	MURCIE	MOL_SP
13	Waveform 1	1	29.313896016	32.102977465	28540.541	41513.514		BIO	MURCIE	MOL_SP
13	Spectrogram 1	1	29.313896016	32.102977465	28540.541	41513.514	33750.000	BIO	MURCIE	MOL_SP
14	Waveform 1	1	32.856476316	35.955068564	22270.270	34594.595		BIO	MURCIE	MOLOSSI
14	Spectrogram 1	1	32.856476316	35.955068564	22270.270	34594.595	29250.000	BIO	MURCIE	MOLOSSI
