Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	7297.806	8727.273		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	7297.806	8727.273	8250.000	BIO	INSECT	
2	Waveform 1	1	2.215908899	47.897723115	6545.455	7222.571		BIO	INSECT	
2	Spectrogram 1	1	2.215908899	47.897723115	6545.455	7222.571	7125.000	BIO	INSECT	
3	Waveform 1	1	0.965909007	1.306818068	2031.348	23172.414			PULSOS	
3	Spectrogram 1	1	0.965909007	1.306818068	2031.348	23172.414	8250.000		PULSOS	
4	Waveform 1	1	3.124999729	16.647725828	2181.818	3912.226		BIO	AVEVOC	RUPMAG
4	Spectrogram 1	1	3.124999729	16.647725828	2181.818	3912.226	3000.000	BIO	AVEVOC	RUPMAG
5	Waveform 1	1	22.159088986	26.306815898	2181.818	4514.107		BIO	AVEVOC	RUPMAG
5	Spectrogram 1	1	22.159088986	26.306815898	2181.818	4514.107	3000.000	BIO	AVEVOC	RUPMAG
6	Waveform 1	1	43.181814433	48.124995822	2482.759	3987.461		BIO	AVEVOC	RUPMAG
6	Spectrogram 1	1	43.181814433	48.124995822	2482.759	3987.461	3000.000	BIO	AVEVOC	RUPMAG
7	Waveform 1	1	24.772725122	59.999994792	0.000	902.821			INDETE	
7	Spectrogram 1	1	24.772725122	59.999994792	0.000	902.821	0.000		INDETE	
9	Waveform 1	1	1.306818068	45.624996039	30575.342	50301.370			INDETE	
9	Spectrogram 1	1	1.306818068	45.624996039	30575.342	50301.370	38625.000		INDETE	
