Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.243902418	59.999994792	0.000	565.445		ANT	TRAMOT	
1	Spectrogram 1	1	0.243902418	59.999994792	0.000	565.445	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.951214308	4460.733	6785.340		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.951214308	4460.733	6785.340	6375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.951214308	7162.304	8984.293		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.951214308	7162.304	8984.293	8250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.951214308	8921.466	11623.037		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	8921.466	11623.037	9750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.902433825	15455.497	16900.524		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.902433825	15455.497	16900.524	16500.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	16900.524	17654.450		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	16900.524	17654.450	17250.000	BIO	INSECT	
