Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	62.827	753.927		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	62.827	753.927	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.902433825	6031.414	7790.576		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.902433825	6031.414	7790.576	7500.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.951214308	7664.921	9172.775		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.951214308	7664.921	9172.775	8625.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.951214308	9109.948	12062.827		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	9109.948	12062.827	10125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	15958.115	18408.377		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	15958.115	18408.377	17250.000	BIO	INSECT	
