Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	753.927		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	753.927	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.146341451	59.609750923	1633.508	2890.052		BIO	HERPET	
2	Spectrogram 1	1	0.146341451	59.609750923	1633.508	2890.052	2250.000	BIO	HERPET	
3	Waveform 1	1	0.195121934	59.902433825	3329.843	4460.733		BIO	INSECT	
3	Spectrogram 1	1	0.195121934	59.902433825	3329.843	4460.733	3750.000	BIO	INSECT	
4	Waveform 1	1	0.243902418	59.951214308	5717.277	8481.675		BIO	INSECT	
4	Spectrogram 1	1	0.243902418	59.951214308	5717.277	8481.675	7500.000	BIO	INSECT	
5	Waveform 1	1	0.146341451	59.902433825	8921.466	11434.555		BIO	INSECT	
5	Spectrogram 1	1	0.146341451	59.902433825	8921.466	11434.555	10125.000	BIO	INSECT	
6	Waveform 1	1	6.243901897	15.073169423	12376.963	13947.644		BIO	INSECT	
6	Spectrogram 1	1	6.243901897	15.073169423	12376.963	13947.644	13125.000	BIO	INSECT	
7	Waveform 1	1	23.707315015	33.073167861	10869.110	18596.859		BIO	INSECT	
7	Spectrogram 1	1	23.707315015	33.073167861	10869.110	18596.859	13125.000	BIO	INSECT	
