Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
2	Waveform 1	1	0.340909061	59.999994792	6620.690	7824.451		BIO	INSECT	
2	Spectrogram 1	1	0.340909061	59.999994792	6620.690	7824.451	7500.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	2332.288	3536.050		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	2332.288	3536.050	3000.000	BIO	INSECT	
4	Waveform 1	1	0.965909007	59.999994792	3836.991	4664.577		BIO	INSECT	
4	Spectrogram 1	1	0.965909007	59.999994792	3836.991	4664.577	4500.000	BIO	INSECT	
5	Waveform 1	1	1.079545361	59.147722138	14217.104	26029.016		BIO		
5	Spectrogram 1	1	1.079545361	59.147722138	14217.104	26029.016	16875.000	BIO		
6	Waveform 1	1	38.177634250	45.219539062	36779.838	46900.464		BIO	MURCIE	SAC_SP
6	Spectrogram 1	1	38.177634250	45.219539062	36779.838	46900.464	41625.000	BIO	MURCIE	SAC_SP
