Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	6.022726750	59.999994792	11435.737	30996.865		BIO	INSECT	
1	Spectrogram 1	1	6.022726750	59.999994792	11435.737	30996.865	17250.000	BIO	INSECT	
2	Waveform 1	1	2.045454368	32.784088063	22570.533	26482.759		BIO	INSECT	
2	Spectrogram 1	1	2.045454368	32.784088063	22570.533	26482.759	24375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	7873.490	8724.678		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	7873.490	8724.678	7875.000	BIO	INSECT	
4	Waveform 1	1	4.204545090	59.999994792	6277.512	6915.903		BIO	INSECT	
4	Spectrogram 1	1	4.204545090	59.999994792	6277.512	6915.903	6750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3191.955	4362.339		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3191.955	4362.339	3750.000	BIO	INSECT	
6	Waveform 1	1	1.988636191	12.102271677	319.196	2872.760		BIO	HERPET	
6	Spectrogram 1	1	1.988636191	12.102271677	319.196	2872.760	1500.000	BIO	HERPET	
