Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	41.249996419	53.295449919	11736.677	25278.997		BIO	INSECT	
1	Spectrogram 1	1	41.249996419	53.295449919	11736.677	25278.997	17250.000	BIO	INSECT	
2	Waveform 1	1	1.136363538	59.488631200	21216.301	23172.414		BIO		
2	Spectrogram 1	1	1.136363538	59.488631200	21216.301	23172.414	22125.000	BIO		
3	Waveform 1	1	1.136363538	58.920449431	14144.201	15949.843		BIO		
3	Spectrogram 1	1	1.136363538	58.920449431	14144.201	15949.843	15000.000	BIO		
4	Waveform 1	1	16.590907651	26.420452252	8802.508	22721.003		BIO		
4	Spectrogram 1	1	16.590907651	26.420452252	8802.508	22721.003	19875.000	BIO		
5	Waveform 1	1	0.000000000	59.999994792	7072.100	8200.627		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7072.100	8200.627	7500.000	BIO	INSECT	
6	Waveform 1	1	2.102272545	59.943176615	6394.984	7072.100		BIO	INSECT	
6	Spectrogram 1	1	2.102272545	59.943176615	6394.984	7072.100	6750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	2633.229	4589.342		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	2633.229	4589.342	3750.000	BIO	INSECT	
8	Waveform 1	1	1.193181715	59.999994792	4589.342	5341.693		BIO	INSECT	
8	Spectrogram 1	1	1.193181715	59.999994792	4589.342	5341.693	4875.000	BIO	INSECT	
