Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.853653341	188.482	376.963		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.853653341	188.482	376.963	375.000	ANT	TRAMOT	
2	Waveform 1	1	1.121951122	59.317068022	251.309	816.754		BIO	AVEVOC	ZENAUR
2	Spectrogram 1	1	1.121951122	59.317068022	251.309	816.754	375.000	BIO	AVEVOC	ZENAUR
3	Waveform 1	1	0.000000000	5.658536094	628.272	2513.089		BIO	AVEVOC	CAMGRY
3	Spectrogram 1	1	0.000000000	5.658536094	628.272	2513.089	1500.000	BIO	AVEVOC	CAMGRY
4	Waveform 1	1	0.000000000	58.878043670	1319.372	13005.236		BIO	AVEVOC	FURNAR
4	Spectrogram 1	1	0.000000000	58.878043670	1319.372	13005.236	7125.000	BIO	AVEVOC	FURNAR
5	Waveform 1	1	21.560973738	59.951214308	2513.089	3392.670		BIO	INSECT	
5	Spectrogram 1	1	21.560973738	59.951214308	2513.089	3392.670	3375.000	BIO	INSECT	
6	Waveform 1	1	0.195121934	59.853653341	3518.325	4146.597		BIO	INSECT	
6	Spectrogram 1	1	0.195121934	59.853653341	3518.325	4146.597	3750.000	BIO	INSECT	
7	Waveform 1	1	25.951217259	39.414630725	5905.759	7162.304		BIO	INSECT	
7	Spectrogram 1	1	25.951217259	39.414630725	5905.759	7162.304	6750.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.902433825	6596.859	8607.330		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.902433825	6596.859	8607.330	7125.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	55.804873205	14575.916	35811.518		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	55.804873205	14575.916	35811.518	21000.000	BIO	INSECT	
