Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	0.000	376.963		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	0.000	376.963	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	40.390240396	942.408	2010.471		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	40.390240396	942.408	2010.471	1500.000	BIO	INSECT	
3	Waveform 1	1	1.658536441	2.829268047	1633.508	22869.110		BIO	AVEVOC	MYI_SP
3	Spectrogram 1	1	1.658536441	2.829268047	1633.508	22869.110	5625.000	BIO	AVEVOC	MYI_SP
4	Waveform 1	1	0.000000000	59.951214308	3267.016	4083.770		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	3267.016	4083.770	3375.000	BIO	INSECT	
5	Waveform 1	1	15.170730390	40.585362331	1696.335	5340.314		BIO	AVEVOC	
5	Spectrogram 1	1	15.170730390	40.585362331	1696.335	5340.314	3750.000	BIO	AVEVOC	
6	Waveform 1	1	0.000000000	59.804872857	1193.717	12439.791		BIO	AVEVOC	
6	Spectrogram 1	1	0.000000000	59.804872857	1193.717	12439.791	7125.000	BIO	AVEVOC	
7	Waveform 1	1	49.341459132	59.634141165	4586.387	5842.932		BIO	AVEVOC	
7	Spectrogram 1	1	49.341459132	59.634141165	4586.387	5842.932	5250.000	BIO	AVEVOC	
10	Waveform 1	1	0.000000000	48.682922603	376.963	628.272		BIO	AVEVOC	MOMSUB
10	Spectrogram 1	1	0.000000000	48.682922603	376.963	628.272	375.000	BIO	AVEVOC	MOMSUB
11	Waveform 1	1	22.536583410	23.121949212	8481.675	23371.728		BIO	INSECT	
11	Spectrogram 1	1	22.536583410	23.121949212	8481.675	23371.728	18000.000	BIO	INSECT	
12	Waveform 1	1	1.268292573	59.951214308	13382.199	14387.435		BIO	INSECT	
12	Spectrogram 1	1	1.268292573	59.951214308	13382.199	14387.435	13875.000	BIO	INSECT	
13	Waveform 1	1	0.146341451	59.951214308	16397.906	20167.539		BIO	INSECT	
13	Spectrogram 1	1	0.146341451	59.951214308	16397.906	20167.539	18000.000	BIO	INSECT	
