Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.902433825	0.000	376.963		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.902433825	0.000	376.963	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.756092374	125.654	2890.052		BIO	AVEVOC	ORT_SP
2	Spectrogram 1	1	0.000000000	59.756092374	125.654	2890.052	1125.000	BIO	AVEVOC	ORT_SP
3	Waveform 1	1	0.390243869	59.756092374	2890.052	3643.979		BIO	INSECT	
3	Spectrogram 1	1	0.390243869	59.756092374	2890.052	3643.979	3000.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.853653341	5905.759	6848.168		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.853653341	5905.759	6848.168	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.902433825	6973.822	7727.749		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.902433825	6973.822	7727.749	7500.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	7916.230	8795.812		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	7916.230	8795.812	8250.000	BIO	INSECT	
7	Waveform 1	1	21.853656640	26.292680644	8418.848	15706.806		BIO	INSECT	
7	Spectrogram 1	1	21.853656640	26.292680644	8418.848	15706.806	8625.000	BIO	INSECT	
8	Waveform 1	1	0.097560967	59.951214308	15329.843	21424.084		BIO	INSECT	
8	Spectrogram 1	1	0.097560967	59.951214308	15329.843	21424.084	18750.000	BIO	INSECT	
