Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	0.000	251.309		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	0.000	251.309	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.341463385	59.999994792	2575.916	3958.115		BIO	INSECT	
2	Spectrogram 1	1	0.341463385	59.999994792	2575.916	3958.115	3750.000	BIO	INSECT	
3	Waveform 1	1	0.243902418	59.902433825	3958.115	6094.241		BIO	INSECT	
3	Spectrogram 1	1	0.243902418	59.902433825	3958.115	6094.241	5250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.804872857	5905.759	7602.094		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.804872857	5905.759	7602.094	6750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.902433825	7664.921	8732.984		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.902433825	7664.921	8732.984	7875.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	9298.429	12062.827		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	9298.429	12062.827	10500.000	BIO	INSECT	
7	Waveform 1	1	5.463414160	59.902433825	12879.581	13696.335		BIO	INSECT	
7	Spectrogram 1	1	5.463414160	59.902433825	12879.581	13696.335	13125.000	BIO	INSECT	
8	Waveform 1	1	45.414630204	46.341459392	13633.508	19853.403		BIO	INSECT	
8	Spectrogram 1	1	45.414630204	46.341459392	13633.508	19853.403	16125.000	BIO	INSECT	
9	Waveform 1	1	40.536581847	43.902435213	17591.623	20607.330		BIO	INSECT	
9	Spectrogram 1	1	40.536581847	43.902435213	17591.623	20607.330	19125.000	BIO	INSECT	
10	Waveform 1	1	0.909090830	51.249995551	30666.667	45333.333		BIO	INSECT	
10	Spectrogram 1	1	0.909090830	51.249995551	30666.667	45333.333	38250.000	BIO	INSECT	
