Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	7744.409	9354.633		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	7744.409	9354.633	8250.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	6134.185	6824.281		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	6134.185	6824.281	6375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4753.994	5750.799		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4753.994	5750.799	5250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3220.447	3987.220		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3220.447	3987.220	3750.000	BIO	INSECT	
5	Waveform 1	1	45.042329110	48.993410611	1916.933	2300.319			INSECT	
5	Spectrogram 1	1	45.042329110	48.993410611	1916.933	2300.319	2250.000		INSECT	
6	Waveform 1	1	45.211661174	48.485414418	2990.415	3220.447		BIO	INSECT	
6	Spectrogram 1	1	45.211661174	48.485414418	2990.415	3220.447	3000.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	0.000	843.450			INDETE	
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	843.450	375.000		INDETE	
8	Waveform 1	1	0.000000000	59.999994792	12575.080	13418.530		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	12575.080	13418.530	12750.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	18862.620	19859.425		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	18862.620	19859.425	19500.000	BIO	INSECT	
10	Waveform 1	1	2.991533136	5.587958123	1610.224	2376.997		BIO	INDETE	
10	Spectrogram 1	1	2.991533136	5.587958123	1610.224	2376.997	2250.000	BIO	INDETE	
11	Waveform 1	1	55.347951908	59.920555814	28575.875	42770.428		BIO	MURCIE	
11	Spectrogram 1	1	55.347951908	59.920555814	28575.875	42770.428	33375.000	BIO	MURCIE	
12	Waveform 1	1	33.826004032	40.992194918	20544.747	29509.728		BIO	MURCIE	
12	Spectrogram 1	1	33.826004032	40.992194918	20544.747	29509.728	22125.000	BIO	MURCIE	
