Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.677328257	59.999994792	3312.883	4785.276		BIO	INSECT	
1	Spectrogram 1	1	0.677328257	59.999994792	3312.883	4785.276	4125.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	6110.429	6625.767		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	6110.429	6625.767	6375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	49.049854632	6699.387	7214.724		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	49.049854632	6699.387	7214.724	7125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6846.626	8245.399		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6846.626	8245.399	7500.000	BIO	INSECT	
5	Waveform 1	1	0.564440214	59.661330663	8907.975	14871.166		BIO	INSECT	
5	Spectrogram 1	1	0.564440214	59.661330663	8907.975	14871.166	12000.000	BIO	INSECT	
6	Waveform 1	1	0.903104343	58.701782299	11337.423	12441.718		BIO	INSECT	
6	Spectrogram 1	1	0.903104343	58.701782299	11337.423	12441.718	12000.000	BIO	INSECT	
7	Waveform 1	1	0.959548364	6.434618444	13987.730	14282.209		BIO	INSECT	
7	Spectrogram 1	1	0.959548364	6.434618444	13987.730	14282.209	14250.000	BIO	INSECT	
8	Waveform 1	1	17.554090668	47.920974203	13914.110	14355.828		BIO	INSECT	
8	Spectrogram 1	1	17.554090668	47.920974203	13914.110	14355.828	14250.000	BIO	INSECT	
9	Waveform 1	1	0.620884236	59.717774684	15386.503	15901.840		BIO	INSECT	
9	Spectrogram 1	1	0.620884236	59.717774684	15386.503	15901.840	15750.000	BIO	INSECT	
10	Waveform 1	1	0.451552172	47.695198118	20834.356	21423.313		BIO	INSECT	
10	Spectrogram 1	1	0.451552172	47.695198118	20834.356	21423.313	21375.000	BIO	INSECT	
11	Waveform 1	1	0.338664129	59.661330663	17259.385	25799.262		BIO	INSECT	
11	Spectrogram 1	1	0.338664129	59.661330663	17259.385	25799.262	21000.000	BIO	INSECT	
12	Waveform 1	1	19.303855333	37.648162301	1472.393	1987.730		BIO		
12	Spectrogram 1	1	19.303855333	37.648162301	1472.393	1987.730	1875.000	BIO		
