Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	7.556817526	21.022725448	9931.034	28890.282		BIO	INSECT	
1	Spectrogram 1	1	7.556817526	21.022725448	9931.034	28890.282	17250.000	BIO	INSECT	
2	Waveform 1	1	3.238636083	59.488631200	17153.605	21968.652		BIO	INDETE	
2	Spectrogram 1	1	3.238636083	59.488631200	17153.605	21968.652	18375.000	BIO	INDETE	
3	Waveform 1	1	0.284090884	59.999994792	14294.671	14595.611		BIO	INSECT	
3	Spectrogram 1	1	0.284090884	59.999994792	14294.671	14595.611	14625.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6470.219	8877.743		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6470.219	8877.743	8250.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	4589.342	5191.223		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	4589.342	5191.223	4875.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	3536.050	4438.871		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	3536.050	4438.871	3750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	0.000	1504.702		BIO	HERPET	
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	1504.702	750.000	BIO	HERPET	
8	Waveform 1	1	0.000000000	59.999994792	2708.464	3536.050		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	2708.464	3536.050	3375.000	BIO	INSECT	
9	Waveform 1	1	0.184659075	14.176135133	36728.443	50072.842		BIO	MURCIE	SAC_SP
9	Spectrogram 1	1	0.184659075	14.176135133	36728.443	50072.842	44625.000	BIO	MURCIE	SAC_SP
10	Waveform 1	1	10.686107117	16.333562003	23782.385	38321.804		BIO	MURCIE	MOL_SP
10	Spectrogram 1	1	10.686107117	16.333562003	23782.385	38321.804	28125.000	BIO	MURCIE	MOL_SP
