Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	10504.792	16792.332		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	10504.792	16792.332	13500.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	8357.827	9661.342		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	8357.827	9661.342	9000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6210.863	6977.636		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6210.863	6977.636	6750.000	BIO	INSECT	
4	Waveform 1	1	10.780808095	46.904981817	613.419	2376.997		BIO	AVEVOC	NYCALB
4	Spectrogram 1	1	10.780808095	46.904981817	613.419	2376.997	1500.000	BIO	AVEVOC	NYCALB
5	Waveform 1	1	0.000000000	59.999994792	3373.802	4523.962		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4523.962	3750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	4600.639	5137.380		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	4600.639	5137.380	4875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.322666534	5137.380	5597.444		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.322666534	5137.380	5597.444	5250.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	5597.444	6134.185		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	5597.444	6134.185	6000.000	BIO	INSECT	
9	Waveform 1	1	50.856063318	59.999994792	5214.058	6210.863		BIO	HERPET	
9	Spectrogram 1	1	50.856063318	59.999994792	5214.058	6210.863	5625.000	BIO	HERPET	
10	Waveform 1	1	0.000000000	59.999994792	0.000	3680.511			PULSOS	
10	Spectrogram 1	1	0.000000000	59.999994792	0.000	3680.511	1125.000		PULSOS	
11	Waveform 1	1	0.225776086	31.213543857	17022.364	19399.361		BIO	INSECT	
11	Spectrogram 1	1	0.225776086	31.213543857	17022.364	19399.361	18375.000	BIO	INSECT	
12	Waveform 1	1	0.015066194	3.866989874	20247.273	32116.364			INDETE	
12	Spectrogram 1	1	0.015066194	3.866989874	20247.273	32116.364	24000.000		INDETE	
13	Waveform 1	1	14.604988603	19.024405602	20247.273	30021.818			INDETE	
13	Spectrogram 1	1	14.604988603	19.024405602	20247.273	30021.818	24000.000		INDETE	
14	Waveform 1	1	28.392679313	32.601169592	20596.364	30021.818			INDETE	
14	Spectrogram 1	1	28.392679313	32.601169592	20596.364	30021.818	24000.000		INDETE	
15	Waveform 1	1	37.481730009	41.288455106	19898.182	27927.273			INDETE	
15	Spectrogram 1	1	37.481730009	41.288455106	19898.182	27927.273	24000.000		INDETE	
16	Waveform 1	1	46.468940556	50.084827191	19549.091	31418.182			INDETE	
16	Spectrogram 1	1	46.468940556	50.084827191	19549.091	31418.182	23625.000		INDETE	
17	Waveform 1	1	58.663747242	59.808778009	20596.364	32465.455			INDETE	
17	Spectrogram 1	1	58.663747242	59.808778009	20596.364	32465.455	23625.000		INDETE	
