Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.965909007	59.204540315	10533.453	30996.865		BIO	INSECT	
1	Spectrogram 1	1	0.965909007	59.204540315	10533.453	30996.865	16125.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	9630.094	10006.270		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	9630.094	10006.270	9750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6695.925	7297.806		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6695.925	7297.806	7125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	7222.571	8501.567		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	7222.571	8501.567	7500.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	4965.517	5793.103		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	4965.517	5793.103	5250.000	BIO	INSECT	
6	Waveform 1	1	0.909090830	59.318176669	3310.345	4363.636		BIO	INSECT	
6	Spectrogram 1	1	0.909090830	59.318176669	3310.345	4363.636	3750.000	BIO	INSECT	
