Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	8.181817472	9.147726479	17820.359	27305.389		BIO	INSECT	
1	Spectrogram 1	1	8.181817472	9.147726479	17820.359	27305.389	21750.000	BIO	INSECT	
2	Waveform 1	1	0.284090884	58.068176778	10491.018	19185.629		BIO	INSECT	
2	Spectrogram 1	1	0.284090884	58.068176778	10491.018	19185.629	18000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.943176615	8910.180	10059.880		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.943176615	8910.180	10059.880	9375.000	BIO	INSECT	
4	Waveform 1	1	4.488635974	54.829540695	8143.682	8479.042		BIO	INSECT	
4	Spectrogram 1	1	4.488635974	54.829540695	8143.682	8479.042	8250.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6568.570	7152.886		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6568.570	7152.886	6750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6441.545	8042.062		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6441.545	8042.062	7125.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	55.511358818	5628.584	6187.494		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	55.511358818	5628.584	6187.494	6000.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.374994846	5145.888	5450.748		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.374994846	5145.888	5450.748	5250.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	4485.357	5069.673		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	4485.357	5069.673	4875.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	3328.059	3963.185		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	3328.059	3963.185	3750.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	3226.439	4318.856		BIO	INSECT	
11	Spectrogram 1	1	0.000000000	59.999994792	3226.439	4318.856	3750.000	BIO	INSECT	
12	Waveform 1	1	0.340909061	4.886363212	2565.908	2896.174		BIO	INSECT	
12	Spectrogram 1	1	0.340909061	4.886363212	2565.908	2896.174	2625.000	BIO	INSECT	
13	Waveform 1	1	35.340906023	59.999994792	2565.908	2845.364		BIO	INSECT	
13	Spectrogram 1	1	35.340906023	59.999994792	2565.908	2845.364	2625.000	BIO	INSECT	
14	Waveform 1	1	1.818181660	19.374998318	1727.542	2261.048		BIO	AVEVOC	CRYSOU
14	Spectrogram 1	1	1.818181660	19.374998318	1727.542	2261.048	1875.000	BIO	AVEVOC	CRYSOU
