Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	33.011360771	33.352269832	902.821	41228.840				
1	Spectrogram 1	1	33.011360771	33.352269832	902.821	41228.840	12375.000			
2	Waveform 1	1	0.000000000	59.999994792	8426.332	9178.683		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	8426.332	9178.683	8625.000	BIO	INSECT	
3	Waveform 1	1	52.215904558	53.238631742	7824.451	8501.567		BIO	INSECT	
3	Spectrogram 1	1	52.215904558	53.238631742	7824.451	8501.567	8250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6921.630	7974.922		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6921.630	7974.922	7500.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	5943.574	6846.395		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5943.574	6846.395	6750.000	BIO	INSECT	
6	Waveform 1	1	16.363634943	36.988633153	3836.991	4213.166		BIO	INSECT	
6	Spectrogram 1	1	16.363634943	36.988633153	3836.991	4213.166	4125.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	3385.580	3836.991		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	3385.580	3836.991	3750.000	BIO	INSECT	
8	Waveform 1	1	35.454542377	57.784085893	4815.047	5115.987		BIO	INSECT	
8	Spectrogram 1	1	35.454542377	57.784085893	4815.047	5115.987	4875.000	BIO	INSECT	
9	Waveform 1	1	1.022727184	58.579540370	9554.859	10457.680		BIO	INSECT	
9	Spectrogram 1	1	1.022727184	58.579540370	9554.859	10457.680	10125.000	BIO	INSECT	
10	Waveform 1	1	0.227272708	32.840906240	13090.909	13692.790		BIO	INSECT	
10	Spectrogram 1	1	0.227272708	32.840906240	13090.909	13692.790	13500.000	BIO	INSECT	
