Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	39.560972176	2387.435	3078.534		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	39.560972176	2387.435	3078.534	3000.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.951214308	3141.361	3895.288		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.951214308	3141.361	3895.288	3750.000	BIO	INSECT	
3	Waveform 1	1	42.146337805	47.317069063	3958.115	15015.707		BIO	INDETE	
3	Spectrogram 1	1	42.146337805	47.317069063	3958.115	15015.707	8625.000	BIO	INDETE	
4	Waveform 1	1	44.926825368	46.048776491	16586.387	19225.131		BIO	INSECT	
4	Spectrogram 1	1	44.926825368	46.048776491	16586.387	19225.131	18000.000	BIO	INSECT	
5	Waveform 1	1	0.243902418	59.999994792	7162.304	7916.230		BIO	INSECT	
5	Spectrogram 1	1	0.243902418	59.999994792	7162.304	7916.230	7875.000	BIO	INSECT	
