Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.451552172	59.435554577	7265.353	8241.296		BIO	INSECT	
1	Spectrogram 1	1	0.451552172	59.435554577	7265.353	8241.296	7500.000	BIO	INSECT	
2	Waveform 1	1	0.507996193	59.999994792	0.000	1763.578		BIO	AVEVOC	ORT_SP
2	Spectrogram 1	1	0.507996193	59.999994792	0.000	1763.578	750.000	BIO	AVEVOC	ORT_SP
3	Waveform 1	1	4.910629865	30.479771578	4140.575	4523.962		BIO	INSECT	
3	Spectrogram 1	1	4.910629865	30.479771578	4140.575	4523.962	4500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3220.447	4063.898		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3220.447	4063.898	3750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	2607.029	3067.093		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	2607.029	3067.093	3000.000	BIO	INSECT	
