Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	52.888048090	57.798677955	8587.859	35884.984		BIO	INSECT	
1	Spectrogram 1	1	52.888048090	57.798677955	8587.859	35884.984	16875.000	BIO	INSECT	
2	Waveform 1	1	0.282220107	59.999994792	0.000	920.128		ANT	TRAMOT	
2	Spectrogram 1	1	0.282220107	59.999994792	0.000	920.128	375.000	ANT	TRAMOT	
3	Waveform 1	1	1.467544557	59.999994792	2607.029	3297.125		BIO	INSECT	
3	Spectrogram 1	1	1.467544557	59.999994792	2607.029	3297.125	3000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3373.802	4063.898		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4063.898	3750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	4370.607	5367.412		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	4370.607	5367.412	4875.000	BIO	INSECT	
7	Waveform 1	1	1.072436407	59.999994792	6977.636	8051.118		BIO	INSECT	
7	Spectrogram 1	1	1.072436407	59.999994792	6977.636	8051.118	7500.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	5980.831	6747.604		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	5980.831	6747.604	6375.000	BIO	INSECT	
9	Waveform 1	1	1.241768472	44.760109003	14415.335	16255.591		BIO	INSECT	
9	Spectrogram 1	1	1.241768472	44.760109003	14415.335	16255.591	15375.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	9047.923	9814.696		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	9047.923	9814.696	9375.000	BIO	INSECT	
