Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	12.417684717	59.999994792	0.000	536.741		ANT	TRAMOT	
1	Spectrogram 1	1	12.417684717	59.999994792	0.000	536.741	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.999994792	3143.770	4063.898		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3143.770	4063.898	3750.000	BIO	INSECT	
3	Waveform 1	1	57.855121977	58.758226320	230.032	19782.748		BIO	INSECT	
3	Spectrogram 1	1	57.855121977	58.758226320	230.032	19782.748	3750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4293.930	4830.671		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4293.930	4830.671	4500.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	8051.118	9047.923		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	8051.118	9047.923	8625.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6364.217	7591.054		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6364.217	7591.054	7125.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	9738.019	11271.565		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	9738.019	11271.565	10500.000	BIO	INSECT	
8	Waveform 1	1	23.311380855	23.650044984	20012.780	21699.681		BIO	INSECT	
8	Spectrogram 1	1	23.311380855	23.650044984	20012.780	21699.681	21375.000	BIO	INSECT	
