Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	691.099		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	691.099	375.000	ANT	TRAMOT	
2	Waveform 1	1	28.097558537	37.609752833	2198.953	3141.361		BIO	INSECT	
2	Spectrogram 1	1	28.097558537	37.609752833	2198.953	3141.361	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	3204.188	3895.288		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3204.188	3895.288	3750.000	BIO	INSECT	
4	Waveform 1	1	0.195121934	59.999994792	4083.770	5780.105		BIO	INSECT	
4	Spectrogram 1	1	0.195121934	59.999994792	4083.770	5780.105	4875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	5717.277	6910.995		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	5717.277	6910.995	6375.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.902433825	6848.168	8293.194		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.902433825	6848.168	8293.194	7500.000	BIO	INSECT	
7	Waveform 1	1	6.390243348	19.902437297	8356.021	28475.148		BIO	INSECT	
7	Spectrogram 1	1	6.390243348	19.902437297	8356.021	28475.148	19500.000	BIO	INSECT	
8	Waveform 1	1	22.439022442	23.609754048	8930.733	23380.995		BIO	INSECT	
8	Spectrogram 1	1	22.439022442	23.609754048	8930.733	23380.995	17625.000	BIO	INSECT	
