Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	1.337050336	59.491998599	613.419	5904.153		BIO	AVEVOC	PITSUL
1	Spectrogram 1	1	1.337050336	59.491998599	613.419	5904.153	3375.000	BIO	AVEVOC	PITSUL
2	Waveform 1	1	0.818194982	25.144528701	1380.192	13801.917		BIO	AVEVOC	PSITTA
2	Spectrogram 1	1	0.818194982	25.144528701	1380.192	13801.917	6000.000	BIO	AVEVOC	PSITTA
3	Waveform 1	1	0.159647801	59.999994792	8741.214	10274.760		BIO	INSECT	
3	Spectrogram 1	1	0.159647801	59.999994792	8741.214	10274.760	9375.000	BIO	INSECT	
4	Waveform 1	1	28.366300942	32.486714507	4830.671	12345.048		BIO	AVEVOC	
4	Spectrogram 1	1	28.366300942	32.486714507	4830.671	12345.048	6000.000	BIO	AVEVOC	
5	Waveform 1	1	8.509882188	9.547592896	4830.671	6824.281		BIO	AVEVOC	
5	Spectrogram 1	1	8.509882188	9.547592896	4830.671	6824.281	5625.000	BIO	AVEVOC	
6	Waveform 1	1	15.691015107	19.552496300	4063.898	17329.073		BIO	AVEVOC	
6	Spectrogram 1	1	15.691015107	19.552496300	4063.898	17329.073	7875.000	BIO	AVEVOC	
7	Waveform 1	1	0.000000000	59.999994792	16945.687	19399.361		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	16945.687	19399.361	18375.000	BIO	INSECT	
