Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.620884236	58.080898063	4447.284	12843.241		BIO	AVEVOC	TYRMEL
1	Spectrogram 1	1	0.620884236	58.080898063	4447.284	12843.241	6375.000	BIO	AVEVOC	TYRMEL
2	Waveform 1	1	10.611476031	59.999994792	6134.185	6670.927		BIO	INSECT	
2	Spectrogram 1	1	10.611476031	59.999994792	6134.185	6670.927	6375.000	BIO	INSECT	
3	Waveform 1	1	0.564440214	59.153334470	2837.061	3143.770		BIO	INSECT	
3	Spectrogram 1	1	0.564440214	59.153334470	2837.061	3143.770	3000.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6977.636	8051.118		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6977.636	8051.118	7500.000	BIO	INSECT	
5	Waveform 1	1	16.538098282	53.283156240	306.709	690.096		BIO	AVEVOC	ZENAUR
5	Spectrogram 1	1	16.538098282	53.283156240	306.709	690.096	375.000	BIO	AVEVOC	ZENAUR
6	Waveform 1	1	0.000000000	59.999994792	0.000	843.450		ANT	TRAMOT	
6	Spectrogram 1	1	0.000000000	59.999994792	0.000	843.450	375.000	ANT	TRAMOT	
7	Waveform 1	1	0.000000000	59.999994792	0.000	48752.977		GEO	LLUVIA	
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	48752.977	6375.000	GEO	LLUVIA	
