Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	29.971775385	36.914390022	9507.987	30364.217		BIO	INSECT	
1	Spectrogram 1	1	29.971775385	36.914390022	9507.987	30364.217	16500.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	3297.125	5137.380		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3297.125	5137.380	3750.000	BIO	INSECT	
3	Waveform 1	1	33.809968843	50.065847018	153.355	1150.160			PULSOS	
3	Spectrogram 1	1	33.809968843	50.065847018	153.355	1150.160	375.000		PULSOS	
4	Waveform 1	1	0.338664129	59.999994792	5904.153	6670.927		BIO	INSECT	
4	Spectrogram 1	1	0.338664129	59.999994792	5904.153	6670.927	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6670.927	8741.214		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6670.927	8741.214	7500.000	BIO	INSECT	
6	Waveform 1	1	1.467544557	24.666037370	13878.594	15488.818		BIO	INSECT	
6	Spectrogram 1	1	1.467544557	24.666037370	13878.594	15488.818	15000.000	BIO	INSECT	
7	Waveform 1	1	19.811851526	21.843836298	9891.374	19859.425		BIO	INSECT	
7	Spectrogram 1	1	19.811851526	21.843836298	9891.374	19859.425	15750.000	BIO	INSECT	
8	Waveform 1	1	0.451552172	4.854185844	11271.565	23463.259		BIO	INSECT	
8	Spectrogram 1	1	0.451552172	4.854185844	11271.565	23463.259	16875.000	BIO	INSECT	
9	Waveform 1	1	25.851361820	59.999994792	11424.920	19782.748		BIO	INSECT	
9	Spectrogram 1	1	25.851361820	59.999994792	11424.920	19782.748	16500.000	BIO	INSECT	
