Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	46.292678908	56.341458524	753.927	7413.613		BIO	AVEVOC	PITSUL
1	Spectrogram 1	1	46.292678908	56.341458524	753.927	7413.613	5250.000	BIO	AVEVOC	PITSUL
2	Waveform 1	1	30.682924166	34.975606720	1884.817	2387.435		BIO	AVEVOC	
2	Spectrogram 1	1	30.682924166	34.975606720	1884.817	2387.435	2250.000	BIO	AVEVOC	
3	Waveform 1	1	17.317071668	20.048778747	879.581	2387.435		BIIO	AVEVOC	
3	Spectrogram 1	1	17.317071668	20.048778747	879.581	2387.435	1500.000	BIO	AVEVOC	
4	Waveform 1	1	0.000000000	59.999994792	0.000	753.927		ANT	TRAMOT	
4	Spectrogram 1	1	0.000000000	59.999994792	0.000	753.927	0.000	ANT	TRAMOT	
5	Waveform 1	1	21.317071320	24.829266137	3267.016	6219.895		BIO	AVEVOC	
5	Spectrogram 1	1	21.317071320	24.829266137	3267.016	6219.895	5250.000	BIO	AVEVOC	
6	Waveform 1	1	0.000000000	59.999994792	7790.576	8544.503		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	7790.576	8544.503	8250.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	6848.168	7664.921		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	6848.168	7664.921	7500.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	5842.932	6471.204		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	5842.932	6471.204	6375.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	15769.634	16712.042		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	15769.634	16712.042	16500.000	BIO	INSECT	
10	Waveform 1	1	35.268289621	41.902435387	2638.743	4900.524		BIO	AVEVOC	
10	Spectrogram 1	1	35.268289621	41.902435387	2638.743	4900.524	4125.000	BIO	AVEVOC	
11	Waveform 1	1	0.000000000	59.804872857	0.000	5780.105		BIO		
11	Spectrogram 1	1	0.000000000	59.804872857	0.000	5780.105	0.000	BIO		
