Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	23.636361585	29.659088335	1365.269	4455.090		BIO	AVEVOC	HENLEU
1	Spectrogram 1	1	23.636361585	29.659088335	1365.269	4455.090	2625.000	BIO	AVEVOC	HENLEU
2	Waveform 1	1	42.727269018	49.829541129	2299.401	3377.246		BIO	AVEVOC	GALRUF
2	Spectrogram 1	1	42.727269018	49.829541129	2299.401	3377.246	3000.000	BIO	AVEVOC	GALRUF
3	Waveform 1	1	12.727271622	13.181817038	1580.838	2802.395		BIO	AVEVOC	
3	Spectrogram 1	1	12.727271622	13.181817038	1580.838	2802.395	2250.000	BIO	AVEVOC	
4	Waveform 1	1	0.624999946	23.068179816	2874.251	3305.389		BIO		
4	Spectrogram 1	1	0.624999946	23.068179816	2874.251	3305.389	3000.000	BIO		
5	Waveform 1	1	0.000000000	59.999994792	5748.503	6682.635		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5748.503	6682.635	6375.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.886358438	3449.102	4095.808		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.886358438	3449.102	4095.808	3750.000	BIO	INSECT	
