Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	5642.633	6846.395		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	5642.633	6846.395	6375.000	BIO	INSECT	
2	Waveform 1	1	0.909090830	59.090903961	6921.630	7598.746		BIO	INSECT	
2	Spectrogram 1	1	0.909090830	59.090903961	6921.630	7598.746	7125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.886358438	3009.404	4062.696		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.886358438	3009.404	4062.696	3375.000	BIO	INSECT	
4	Waveform 1	1	1.874999837	59.999994792	1655.172	2708.464		BIO	AVEVOC	
4	Spectrogram 1	1	1.874999837	59.999994792	1655.172	2708.464	2250.000	BIO	AVEVOC	
5	Waveform 1	1	39.318178405	59.147722138	0.000	601.881			PULSOS	
5	Spectrogram 1	1	39.318178405	59.147722138	0.000	601.881	375.000		PULSOS	
