Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.056818177	58.068176778	12639.498	13918.495		BIO	INDETE	
1	Spectrogram 1	1	0.056818177	58.068176778	12639.498	13918.495	13125.000	BIO	INDETE	
2	Waveform 1	1	0.000000000	59.999994792	3310.345	8200.627		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3310.345	8200.627	6375.000	BIO	INSECT	
3	Waveform 1	1	1.306818068	2.329545252	0.000	1429.467			INDETE	
3	Spectrogram 1	1	1.306818068	2.329545252	0.000	1429.467	375.000		INDETE	
4	Waveform 1	1	0.000000000	59.999994792	1579.937	1956.113		BIO	HERPET	
4	Spectrogram 1	1	0.000000000	59.999994792	1579.937	1956.113	1875.000	BIO	HERPET	
5	Waveform 1	1	0.000000000	59.999994792	0.000	677.116		ANT		
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	677.116	0.000	ANT		
6	Waveform 1	1	0.340909061	47.329541346	2332.288	3310.345		BIO	HERPET	
6	Spectrogram 1	1	0.340909061	47.329541346	2332.288	3310.345	3000.000	BIO	HERPET	
7	Waveform 1	1	10.575100488	11.012647881	49843.611	59337.632		BIO	MURCIE	SACCAN
7	Spectrogram 1	1	10.575100488	11.012647881	49843.611	59337.632	54750.000	BIO	MURCIE	SACCAN
8	Waveform 1	1	11.623262603	11.762624900	50080.961	59100.281		BIO	MURCIE	SACCAN
8	Spectrogram 1	1	11.623262603	11.762624900	50080.961	59100.281	55125.000	BIO	MURCIE	SACCAN
9	Waveform 1	1	41.413178487	41.864536559	50555.662	57913.529		BIO	MURCIE	SACCAN
9	Spectrogram 1	1	41.413178487	41.864536559	50555.662	57913.529	55125.000	BIO	MURCIE	SACCAN
