Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3373.802	3987.220		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	3373.802	3987.220	3750.000	BIO	INSECT	
2	Waveform 1	1	38.156158494	59.661330663	4140.575	4523.962		BIO	INSECT	
2	Spectrogram 1	1	38.156158494	59.661330663	4140.575	4523.962	4500.000	BIO	INSECT	
3	Waveform 1	1	0.282220107	5.249293994	4063.898	4600.639		BIO	INSECT	
3	Spectrogram 1	1	0.282220107	5.249293994	4063.898	4600.639	4500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4523.962	5137.380		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4523.962	5137.380	4875.000	BIO	INSECT	
5	Waveform 1	1	0.903104343	59.999994792	5214.058	5750.799		BIO	INSECT	
5	Spectrogram 1	1	0.903104343	59.999994792	5214.058	5750.799	5250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	58.419562191	5750.799	6440.895		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	58.419562191	5750.799	6440.895	6000.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	7284.345	8511.182		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	7284.345	8511.182	7875.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	9584.665	10504.792		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	9584.665	10504.792	10125.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	1916.933	2300.319		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	1916.933	2300.319	2250.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	11041.534	11424.920		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	11041.534	11424.920	11250.000	BIO	INSECT	
11	Waveform 1	1	42.897456295	43.744116617	18325.879	27621.687		BIO	INSECT	
11	Spectrogram 1	1	42.897456295	43.744116617	18325.879	27621.687	22500.000	BIO	INSECT	
12	Waveform 1	1	31.044211792	31.947316136	18113.700	27621.687		BIO	INSECT	
12	Spectrogram 1	1	31.044211792	31.947316136	18113.700	27621.687	22125.000	BIO	INSECT	
13	Waveform 1	1	0.000000000	59.999994792	15105.431	16178.914		BIO	INSECT	
13	Spectrogram 1	1	0.000000000	59.999994792	15105.431	16178.914	15750.000	BIO	INSECT	
