Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	6018.809	9028.213		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	6018.809	9028.213	7875.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	8952.978	12188.088		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	8952.978	12188.088	10500.000	BIO	INSECT	
3	Waveform 1	1	0.284090884	59.999994792	3460.815	4514.107		BIO	INSECT	
3	Spectrogram 1	1	0.284090884	59.999994792	3460.815	4514.107	4125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4815.047	5567.398		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4815.047	5567.398	5250.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.147722138	451.411	2783.699		BIO	HERPET	
5	Spectrogram 1	1	0.000000000	59.147722138	451.411	2783.699	1875.000	BIO	HERPET	
7	Waveform 1	1	0.000000000	59.886358438	12292.794	25308.468		BIO		
7	Spectrogram 1	1	0.000000000	59.886358438	12292.794	25308.468	16125.000	BIO		
