Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.487804836	17.853656987	1507.853	2701.571		BIO	AVEVOC	
1	Spectrogram 1	1	0.487804836	17.853656987	1507.853	2701.571	2250.000	BIO	AVEVOC	
2	Waveform 1	1	0.243902418	59.999994792	0.000	879.581		BIO	AVEVOC	PATCAY
2	Spectrogram 1	1	0.243902418	59.999994792	0.000	879.581	0.000	BIO	AVEVOC	PATCAY
3	Waveform 1	1	0.000000000	59.999994792	3392.670	4146.597		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3392.670	4146.597	3750.000	BIO	INSECT	
4	Waveform 1	1	40.878045232	49.853654209	5214.660	6094.241		BIO	INSECT	
4	Spectrogram 1	1	40.878045232	49.853654209	5214.660	6094.241	6000.000	BIO	INSECT	
5	Waveform 1	1	0.243902418	59.999994792	7162.304	7664.921		BIO	INSECT	
5	Spectrogram 1	1	0.243902418	59.999994792	7162.304	7664.921	7500.000	BIO	INSECT	
6	Waveform 1	1	20.731705517	22.780485827	8041.885	8670.157		BIO	INSECT	
6	Spectrogram 1	1	20.731705517	22.780485827	8041.885	8670.157	8250.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	7979.058	8670.157		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	7979.058	8670.157	8250.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	8670.157	9801.047		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	8670.157	9801.047	9375.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	6157.068	6973.822		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	6157.068	6973.822	6750.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	1130.890	3392.670		BIO	AVEVOC	
10	Spectrogram 1	1	0.000000000	59.999994792	1130.890	3392.670	3375.000	BIO	AVEVOC	
11	Waveform 1	1	0.000000000	46.536581326	15078.534	15832.461		BIO	INSECT	
11	Spectrogram 1	1	0.000000000	46.536581326	15078.534	15832.461	15375.000	BIO	INSECT	
