Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	16139.965	25954.661		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	16139.965	25954.661	19875.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	6824.281	8204.473		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	6824.281	8204.473	7875.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	8357.827	8971.246		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	8357.827	8971.246	8625.000	BIO	INSECT	
4	Waveform 1	1	41.937907931	59.999994792	5597.444	6057.508		BIO	INSECT	
4	Spectrogram 1	1	41.937907931	59.999994792	5597.444	6057.508	6000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3373.802	3987.220		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3373.802	3987.220	3750.000	BIO	INSECT	
6	Waveform 1	1	8.410159195	29.012227021	4677.316	5520.767		BIO	INSECT	
6	Spectrogram 1	1	8.410159195	29.012227021	4677.316	5520.767	5250.000	BIO	INSECT	
7	Waveform 1	1	23.819377048	28.842894956	1150.160	2453.674		BIO	AVEVOC	
7	Spectrogram 1	1	23.819377048	28.842894956	1150.160	2453.674	2250.000	BIO	AVEVOC	
8	Waveform 1	1	40.075255223	43.969892702	613.419	1533.546		BIO	AVEVOC	
8	Spectrogram 1	1	40.075255223	43.969892702	613.419	1533.546	1125.000	BIO	AVEVOC	
9	Waveform 1	1	0.395108150	59.999994792	0.000	613.419		ANT	TRAMOT	
9	Spectrogram 1	1	0.395108150	59.999994792	0.000	613.419	375.000	ANT	TRAMOT	
10	Waveform 1	1	9.764815709	26.020693884	230.032	690.096		BIO	AVEVOC	ZENAUR
10	Spectrogram 1	1	9.764815709	26.020693884	230.032	690.096	375.000	BIO	AVEVOC	ZENAUR
