Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	0.000	251.309		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	0.000	251.309	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.097560967	59.951214308	2513.089	3769.634		BIO	INSECT	
2	Spectrogram 1	1	0.097560967	59.951214308	2513.089	3769.634	3375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.951214308	3832.461	5717.277		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.951214308	3832.461	5717.277	4500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.951214308	6031.414	7162.304		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	6031.414	7162.304	6750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	7099.476	8418.848		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	7099.476	8418.848	7500.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	9109.948	9926.702		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	9109.948	9926.702	9375.000	BIO	INSECT	
7	Waveform 1	1	0.048780484	59.951214308	9675.393	14575.916		BIO	INSECT	
7	Spectrogram 1	1	0.048780484	59.951214308	9675.393	14575.916	13125.000	BIO	INSECT	
8	Waveform 1	1	2.048780310	59.560970440	12691.099	19476.440		BIO	INSECT	
8	Spectrogram 1	1	2.048780310	59.560970440	12691.099	19476.440	15375.000	BIO	INSECT	
9	Waveform 1	1	0.487804836	43.268288927	14513.089	16083.770		BIO	INSECT	
9	Spectrogram 1	1	0.487804836	43.268288927	14513.089	16083.770	15000.000	BIO	INSECT	
