ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname_audio,sensor_name
416.5991559314553,2.8027745548396825,15.989171357092944,0.2779738267495478,0.37746180497339465,0.7364290190080046,-0.9741365625281068,43.0,0.007430443929910312,2021-11-05 12:30:00,G017_20211105_123000.WAV,G017
301.5417167120838,3.086832634380608,2.7706245656683333,0.9446893780476235,0.9513496443101216,0.9929991393781118,0.5668137245490905,0.0,0.0,2021-11-05 13:00:00,G017_20211105_130000.WAV,G017
302.79568183895526,3.042035526961709,7.6451556156097205,0.780585633649204,0.8905651438520066,0.8765059345045746,0.3103077211399219,5.0,0.00026047197872171193,2021-11-05 13:30:00,G017_20211105_133000.WAV,G017
301.12404370677007,3.0697547074387708,4.803176922983638,0.918324423634744,0.9268683798430069,0.9907819099301779,0.40563305923195575,0.0,0.0,2021-11-05 14:00:00,G017_20211105_140000.WAV,G017
301.9138162226617,3.0718701038972713,8.946625125226948,0.9113658033183439,0.924402894710131,0.9858967432205249,0.5640288150640006,1.0,2.09776090245674e-05,2021-11-05 14:30:00,G017_20211105_143000.WAV,G017
301.98916561095797,3.065976213662424,6.786194424549872,0.8998294576542277,0.9178084846442812,0.9804109165573669,0.23423695893867202,0.0,1.2236938597664317e-05,2021-11-05 15:00:00,G017_20211105_150000.WAV,G017
301.02709273259234,3.0820677172390543,8.024629369245677,0.9345339837674704,0.9421141607577292,0.9919540780661208,0.3934034741420359,0.0,0.0,2021-11-05 15:30:00,G017_20211105_153000.WAV,G017
303.8893143198235,3.072016966122541,19.766713719124727,0.7999060693486573,0.8146236553785839,0.9819332695131633,0.5587639480333957,1.0,7.604383271405682e-05,2021-11-05 16:00:00,G017_20211105_160000.WAV,G017
303.7363445275377,3.044283816723554,23.700706630379127,0.5909585088395716,0.6068713511136339,0.9737788869999192,0.8793265930224156,2.0,0.0021099978410544047,2021-11-05 16:30:00,G017_20211105_163000.WAV,G017
301.77507660264394,3.0413965623823307,26.531195029278646,0.654738046465122,0.6650137423838981,0.9845481450023267,0.6842500726468855,6.0,0.0019517917063274586,2021-11-05 17:00:00,G017_20211105_170000.WAV,G017
302.93411994912583,3.0469360171345907,31.91523489816491,0.7203739982627808,0.7300067937458898,0.9868045125529857,0.6704754650560751,7.0,0.0027821553968832517,2021-11-05 17:30:00,G017_20211105_173000.WAV,G017
299.14238125003567,0.0,62.00706485182474,0.5265751086269636,0.531347366326207,0.9910185727799133,0.9873558563410975,25.0,0.07344348326205316,2021-11-05 18:00:00,G017_20211105_180000.WAV,G017
301.3461596971726,3.0301912431049978,66.86278530713959,0.6411906815795981,0.6490508149662253,0.9878898027621517,0.9569971038681682,23.0,0.04255395397337767,2021-11-05 18:30:00,G017_20211105_183000.WAV,G017
297.95929872108223,3.0319450143277336,64.57229139347743,0.7360713554664171,0.7451809898207915,0.9877752727474097,0.9189171956122706,13.0,0.020689166900479602,2021-11-05 19:00:00,G017_20211105_190000.WAV,G017
298.4108226971021,3.041095600371082,58.416928886921845,0.7279123053899698,0.7337404339282899,0.9920569614691702,0.927829666783261,12.0,0.014709674261435202,2021-11-05 19:30:00,G017_20211105_193000.WAV,G017
297.14692717239325,3.043515296556339,61.986547983462536,0.6604930467666574,0.6654164134396416,0.9926010741942258,0.9214851645678293,11.0,0.02595367269860333,2021-11-05 20:00:00,G017_20211105_200000.WAV,G017
299.0488998306197,3.0482171707550765,65.08006622937066,0.6406648600380782,0.6460767742136982,0.9916234193959278,0.9251732442922219,13.0,0.03153721296730902,2021-11-05 20:30:00,G017_20211105_203000.WAV,G017
303.6909038007613,3.0516679909921884,63.65474547999453,0.6469831573287212,0.6542807521186068,0.9888463862550512,0.9336486843008039,13.0,0.030506687923977135,2021-11-05 21:00:00,G017_20211105_210000.WAV,G017
298.78638822724133,3.042907178422181,62.85525971398222,0.6501304819415827,0.659972485499061,0.9850872517055982,0.9264902329669993,14.0,0.03480709777401346,2021-11-05 21:30:00,G017_20211105_213000.WAV,G017
299.8930404880912,3.0453729670634777,59.67466571764325,0.6528060255793385,0.6607847137123689,0.9879254347634571,0.9125419428493045,13.0,0.03299865306268722,2021-11-05 22:00:00,G017_20211105_220000.WAV,G017
301.3167671586681,3.057928513048896,60.54882467314661,0.6880938351475404,0.6947193518282535,0.9904630313474396,0.8805360510253079,12.0,0.02610663443107413,2021-11-05 22:30:00,G017_20211105_223000.WAV,G017
301.01847578173306,3.0644905661079305,56.79123326176805,0.6567708090574638,0.6668293439003744,0.9849158785003718,0.9118653498440692,14.0,0.025501780037532437,2021-11-05 23:00:00,G017_20211105_230000.WAV,G017
301.40585900464544,3.0499445217507084,51.58629357694342,0.6944737122540807,0.7104849835596373,0.9774643072323109,0.8633751987036035,15.0,0.015357357940068718,2021-11-05 23:30:00,G017_20211105_233000.WAV,G017
