ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname_audio,sensor_name
334.3035827901039,3.0517286590768333,21.185417011068875,0.5986066281009292,0.8187656702847795,0.7311086063155585,0.8430351844837696,13.0,0.0012542862062605924,2021-11-07 10:30:00,G072_20211107_103000.WAV,G072
329.48313924711886,3.0488000152405568,22.50480978635642,0.5756521063111327,0.7049228155365126,0.8166172148549445,0.9228274597845075,30.0,0.007697908444973544,2021-11-07 11:00:00,G072_20211107_110000.WAV,G072
304.8547797784131,3.048704172835042,16.665151031358707,0.4948601328776418,0.519574698193332,0.9524330853645725,0.9372164669508405,4.0,0.004359846408939259,2021-11-07 11:30:00,G072_20211107_113000.WAV,G072
305.8328101869838,3.066633623781159,8.076567677674749,0.8492559156261691,0.8828890956814542,0.9619055437202727,0.45615343894824156,2.0,4.10811510064445e-05,2021-11-07 12:00:00,G072_20211107_120000.WAV,G072
306.05231914705973,3.048538784739355,39.31174317398051,0.7871393796953984,0.8133677364966644,0.9677533843249836,0.9433156979290374,9.0,0.0004650036667112441,2021-11-07 12:30:00,G072_20211107_123000.WAV,G072
327.7268266864134,3.019983321338371,22.41843081136482,0.7691140894759537,0.905888302349523,0.8490164708840704,0.8722373769351712,21.0,0.0009265110652517269,2021-11-07 13:00:00,G072_20211107_130000.WAV,G072
316.6201950067605,3.065333026282707,13.089960710687452,0.7704839124168288,0.8161884860285282,0.9440024278777905,0.9013381964027785,5.0,0.0005821286504317454,2021-11-07 13:30:00,G072_20211107_133000.WAV,G072
311.8865322148573,3.0529170495575144,17.165999212340903,0.5402626767774286,0.5744752197862948,0.9404455721839607,0.9482012810495312,2.0,0.004535533884520011,2021-11-07 14:00:00,G072_20211107_140000.WAV,G072
304.380087643915,3.0478640199577085,18.453799808376814,0.479343166308417,0.5070863013483952,0.9452891254088184,0.969538971346675,3.0,0.00847495404592523,2021-11-07 14:30:00,G072_20211107_143000.WAV,G072
309.0071966883752,3.0437512523431756,24.276002855485892,0.5523915096011917,0.5684767312403906,0.9717046965069235,0.8183071492992678,6.0,0.011666172818787544,2021-11-07 15:00:00,G072_20211107_150000.WAV,G072
318.58019944264396,3.019284099611443,35.904561589242725,0.4711790290161393,0.5106012293695152,0.9227925862966408,0.9905435466913751,15.0,0.02996651449159454,2021-11-07 15:30:00,G072_20211107_153000.WAV,G072
316.21192938952333,3.0408017760078176,31.132032666575668,0.5214421802971103,0.5410089298430516,0.9638328529038925,0.990440679258986,9.0,0.02915625434302062,2021-11-07 16:00:00,G072_20211107_160000.WAV,G072
315.7251098951501,3.0448295746669016,29.83254719777545,0.5453042843725082,0.5612852872602225,0.9715278428805401,0.969176852162807,12.0,0.019537146538213774,2021-11-07 16:30:00,G072_20211107_163000.WAV,G072
327.66728585652027,3.04688821308651,50.130774562852146,0.6181325652145797,0.6372160676543585,0.9700517557411467,0.9789396088828687,31.0,0.032650774379696476,2021-11-07 17:00:00,G072_20211107_170000.WAV,G072
327.90903552494314,3.0410588988132643,69.27764324086135,0.6417965565181034,0.6609723394535584,0.9709885243438356,0.9894077455060336,52.0,0.06678833679900917,2021-11-07 17:30:00,G072_20211107_173000.WAV,G072
307.94288796844467,3.02862752936761,80.84181500449982,0.5304334307769935,0.5422580037316619,0.978193824944408,0.976162008287837,39.0,0.07995528273009597,2021-11-07 18:00:00,G072_20211107_180000.WAV,G072
305.88561586634194,3.0403988679344596,80.43899440849435,0.6702947496643094,0.6831458680051736,0.981188324569114,0.8706345425485359,53.0,0.08555980060782624,2021-11-07 18:30:00,G072_20211107_183000.WAV,G072
302.09616147305405,3.04297430877317,83.04963191931246,0.719303569810135,0.7286205995422503,0.987212782979278,0.8325914228591195,53.0,0.09209957022123512,2021-11-07 19:00:00,G072_20211107_190000.WAV,G072
301.82021877286815,3.045045518166672,80.68798291524968,0.5026549946007274,0.5077537624219696,0.9899581880064832,0.950750931431596,57.0,0.08735426024646943,2021-11-07 19:30:00,G072_20211107_193000.WAV,G072
308.5816726781085,3.0528879801844258,89.14728572757761,0.5469297989702939,0.5544116333766277,0.9865049108714299,0.924587353450399,64.0,0.0854619050990449,2021-11-07 20:00:00,G072_20211107_200000.WAV,G072
303.3893706894307,3.051723605594784,88.15017356849218,0.5274309285182062,0.5326166369743512,0.9902637129669782,0.937105275777069,59.0,0.08573548808340699,2021-11-07 20:30:00,G072_20211107_203000.WAV,G072
302.55977961794747,3.056724368711476,83.91356583701578,0.5189872228535742,0.5263891708907815,0.9859382592831815,0.9515407350069743,70.0,0.07506924796145714,2021-11-07 21:00:00,G072_20211107_210000.WAV,G072
303.7185022824999,3.072488784641977,93.30586594548235,0.5952713524054449,0.600622928130231,0.9910899576520568,0.8544705211916472,57.0,0.10576036403144194,2021-11-07 21:30:00,G072_20211107_213000.WAV,G072
304.0868624161367,3.0738707284153834,89.61840068498576,0.5481333954770083,0.5537987870324783,0.9897699458934753,0.8920761236026896,57.0,0.09094055732262776,2021-11-07 22:00:00,G072_20211107_220000.WAV,G072
298.91686042248494,3.0769909260915425,84.9484899790052,0.5208926484995516,0.5241676713945606,0.9937519555788406,0.918634713125125,46.0,0.07758568697736254,2021-11-07 22:30:00,G072_20211107_223000.WAV,G072
301.6073813154742,3.0743843393016324,80.81049426511062,0.6986527183167983,0.7115906174008636,0.9818183394107669,0.8744040279075039,59.0,0.06975317220781468,2021-11-07 23:00:00,G072_20211107_230000.WAV,G072
302.15611809917414,3.072284023385473,75.35761826760277,0.6843974306235178,0.7053449394233426,0.9703017521938265,0.7789690491173706,59.0,0.045669128913525925,2021-11-07 23:30:00,G072_20211107_233000.WAV,G072
300.1488781475731,3.0714584848481428,76.77823142204807,0.7433568215027478,0.7568369786436826,0.9821888233248165,0.7932248037962618,28.0,0.041463118304100155,2021-11-08 00:00:00,G072_20211108_000000.WAV,G072
310.30829217665206,3.0745015009209733,62.288150162622536,0.737249387894949,0.756616542276106,0.9744029461437687,0.7001202776552733,47.0,0.030667516259832155,2021-11-08 00:30:00,G072_20211108_003000.WAV,G072
303.40021562519934,3.0829185927532197,73.2614194439541,0.7136230868570728,0.7280521035853911,0.9801813405149704,0.8115877169071873,24.0,0.04126557915245215,2021-11-08 01:00:00,G072_20211108_010000.WAV,G072
303.86399205293424,3.0820981763541266,49.82168873072699,0.7394476276499021,0.7481427849929821,0.9883776766714905,0.6379051212467528,14.0,0.03430188702333846,2021-11-08 01:30:00,G072_20211108_013000.WAV,G072
316.83951569341804,3.044864680940141,24.371399137738933,0.7482647270301328,0.8805205596768474,0.8497981322602476,0.7158372580748865,68.0,0.018654338825096563,2021-11-08 02:00:00,G072_20211108_020000.WAV,G072
305.2387141338297,3.079018346669437,6.28345980474066,0.939780966826641,0.9512468674830079,0.987946451075623,0.5394140858127378,53.0,0.7083911310165313,2021-11-08 02:30:00,G072_20211108_023000.WAV,G072
310.29329005037215,3.078140008030557,8.153792506420045,0.9294628862159187,0.9549312054114878,0.9733296817077052,0.5905965091957486,32.0,0.3177793103086593,2021-11-08 03:00:00,G072_20211108_030000.WAV,G072
323.1368439547043,3.069249037920519,15.138594929344908,0.8880067746770164,0.9364587508988359,0.9482604266602088,0.6189520305491364,35.0,0.046091303295145346,2021-11-08 03:30:00,G072_20211108_033000.WAV,G072
320.3239076499454,3.075903820572045,14.028819621550419,0.891952630027449,0.9357287554660719,0.9532170779374854,0.6699719834508385,46.0,0.040312846075919714,2021-11-08 04:00:00,G072_20211108_040000.WAV,G072
324.3557612138029,3.0673785111615484,26.99523327518844,0.7880888769229139,0.8190031806427233,0.9622537440018865,0.8192760197155654,49.0,0.06416700973798094,2021-11-08 04:30:00,G072_20211108_043000.WAV,G072
310.7900827292698,3.0667940928751674,8.422225328140206,0.9210131265254419,0.9427841691356744,0.976907713002657,0.556374616907058,52.0,0.38950088149661255,2021-11-08 05:00:00,G072_20211108_050000.WAV,G072
314.4316226290822,3.064604892392481,9.265942277168087,0.8955440835916159,0.9230977664498641,0.9701508509069231,0.6421009252766657,37.0,0.20014212330114142,2021-11-08 05:30:00,G072_20211108_053000.WAV,G072
328.6625323594463,3.05590537387433,19.091277767224092,0.6668729512670434,0.702238489384575,0.9496388496897612,0.851040693789843,17.0,0.023170643234677386,2021-11-08 06:00:00,G072_20211108_060000.WAV,G072
334.7606832004833,3.0296159090541352,19.15345016098174,0.6931135989575108,0.7411980640601286,0.9351260244269648,0.7283547830741735,34.0,0.016820546169532293,2021-11-08 06:30:00,G072_20211108_063000.WAV,G072
332.32272855624535,3.0445848637449107,25.881999581734068,0.664575653297166,0.7087731160436359,0.9376422980132489,0.9011745013779183,17.0,0.017682376273624935,2021-11-08 07:00:00,G072_20211108_070000.WAV,G072
333.84841089060865,3.0587573845490827,21.952109006356263,0.49599106558339473,0.5060895250090278,0.9800461006865279,0.9195112124170655,7.0,0.019347473989949973,2021-11-08 07:30:00,G072_20211108_073000.WAV,G072
319.0003070564903,3.0636918413563428,32.13005362589987,0.5074065523220439,0.5144218078122103,0.9863628341885395,0.9576435434314948,8.0,0.030422777487878878,2021-11-08 08:00:00,G072_20211108_080000.WAV,G072
