ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname_audio,sensor_name
302.6331697849313,3.0622538540128286,18.48010485995147,0.6826745508955934,0.6917016569940897,0.986949422475399,0.760837064505018,3.0,0.0003837154317410454,2021-11-08 11:30:00,G083_20211108_113000.WAV,G083
305.8449855214719,3.0112372503696654,13.963822249434873,0.6626088118409043,0.7235310842812384,0.9157986798855301,-0.01850339041713084,3.0,7.0799430457915e-05,2021-11-08 12:00:00,G083_20211108_120000.WAV,G083
301.6056520102138,3.0583747821006897,19.65741618761333,0.7809739391244852,0.8173812199023853,0.9554586282490709,0.7934726661451389,4.0,9.177703948248239e-05,2021-11-08 12:30:00,G083_20211108_123000.WAV,G083
303.7199358824207,3.0253606007523013,16.801856697891115,0.7189986888411709,0.748672166703302,0.9603651916261359,0.2520517393903995,4.0,6.642909524446344e-05,2021-11-08 13:00:00,G083_20211108_130000.WAV,G083
320.86416124590846,3.0495169480974957,13.032828957242163,0.7476330190522499,0.7944845518438696,0.9410290197803282,0.48715882748740796,10.0,0.0012464196028763796,2021-11-08 13:30:00,G083_20211108_133000.WAV,G083
301.7799321561814,3.0676359788880485,17.586421013141937,0.7278276628544181,0.7337978341133095,0.9918640107924203,0.8085291538765448,1.0,1.660727381111586e-05,2021-11-08 14:00:00,G083_20211108_140000.WAV,G083
314.90086604237035,0.0,23.182282729271446,0.24534707359109686,0.35369114213776365,0.6936760477183043,-0.7319284964298137,15.0,0.002253344836055615,2021-11-08 14:30:00,G083_20211108_143000.WAV,G083
301.9704942252093,3.0695183741291014,20.73707044487045,0.751093671142876,0.7571561299564713,0.9919931192871094,0.5287609820829147,2.0,2.622201128070925e-06,2021-11-08 15:00:00,G083_20211108_150000.WAV,G083
305.82573060328104,3.038806904570784,20.497871496032754,0.742299871363685,0.766137686608302,0.9688857294696634,0.5241792483701049,5.0,0.0004326631861317027,2021-11-08 15:30:00,G083_20211108_153000.WAV,G083
308.9562816230887,3.034081207284456,32.735907161970154,0.7124261641592842,0.7248724205657502,0.9828297283034276,0.7171559096636279,7.0,0.003363409980272307,2021-11-08 16:00:00,G083_20211108_160000.WAV,G083
302.19739370907484,3.056076834128072,33.14474649245891,0.6710508602982674,0.6824638718933234,0.9832767534442616,0.7354769903057271,6.0,0.003567941668261839,2021-11-08 16:30:00,G083_20211108_163000.WAV,G083
304.88157817498336,3.032066791688245,46.10607675282016,0.5487545364588042,0.5584173088470901,0.9826961445585639,0.9221900197152552,8.0,0.020395480374135657,2021-11-08 17:00:00,G083_20211108_170000.WAV,G083
302.70435576276157,3.044563884138027,65.12661393925107,0.5794221306240102,0.5851081866132809,0.9902820433564898,0.9701383080179958,10.0,0.0529133965633432,2021-11-08 17:30:00,G083_20211108_173000.WAV,G083
331.3807447951409,3.0274646734470925,81.2594857085293,0.718184380363095,0.7404621516864202,0.96991369339731,0.9777836017341619,51.0,0.08111779189687407,2021-11-08 18:00:00,G083_20211108_180000.WAV,G083
304.5100955668378,3.053939923185111,87.22936862275012,0.7679489549287922,0.7815447036388827,0.9826040037802207,0.9610133147187713,31.0,0.07683573745473425,2021-11-08 18:30:00,G083_20211108_183000.WAV,G083
302.2821005572144,3.0511924244159707,84.90501151080606,0.7511258447280932,0.7620608425380945,0.9856507549009059,0.9704331333224762,29.0,0.08219114622529777,2021-11-08 19:00:00,G083_20211108_190000.WAV,G083
301.0567580652453,3.0537926848422496,89.27143264186071,0.8141013918331449,0.862701683622053,0.9436650087607806,0.986475764421079,63.0,0.16323464242354319,2021-11-08 19:30:00,G083_20211108_193000.WAV,G083
301.4993370086362,3.0657411503638676,85.26544783920338,0.7294602920831966,0.7394219088762621,0.986527831169887,0.9691764313082274,27.0,0.08395501351744682,2021-11-08 20:00:00,G083_20211108_200000.WAV,G083
307.3578427342478,2.991832169505531,78.67553587516169,0.7648632139070832,0.78811744945303,0.9704939466039159,0.8196843615707157,35.0,0.05619901457681608,2021-11-08 20:30:00,G083_20211108_203000.WAV,G083
303.3555573176709,3.062213525599419,82.55440492884345,0.7062757518793311,0.7152374228408371,0.9874703550522966,0.9678678882069754,25.0,0.07555610330423564,2021-11-08 21:00:00,G083_20211108_210000.WAV,G083
306.00373329952436,3.072688054002398,82.63727967939363,0.8145768592632427,0.8573766937659191,0.9500804782613306,0.9694371305459236,57.0,0.1357513524002318,2021-11-08 21:30:00,G083_20211108_213000.WAV,G083
301.0532630952747,3.081374728758073,86.25696157323448,0.844791793146682,0.8544455283532189,0.9887017546628833,0.9915122823050285,62.0,0.3212607193396948,2021-11-08 22:00:00,G083_20211108_220000.WAV,G083
302.2216484077345,3.0761350755682977,86.34192031147576,0.8367662325161918,0.8578507967102529,0.9754216417646079,0.9869136631253014,65.0,0.25384130613586325,2021-11-08 22:30:00,G083_20211108_223000.WAV,G083
304.0402549810779,3.0702950613252207,76.58748847195855,0.796999289461372,0.8484911745800096,0.939313587858913,0.9671410844992754,54.0,0.10084373691630895,2021-11-08 23:00:00,G083_20211108_230000.WAV,G083
302.8857435267555,3.076434285637533,80.79580668074897,0.797446936144629,0.8407680726173482,0.9484743321212726,0.975487951469424,59.0,0.14988152021236334,2021-11-08 23:30:00,G083_20211108_233000.WAV,G083
325.7057859411743,3.0767736634012395,21.29772802231931,0.845637465959642,0.9188995750001024,0.9202719088857427,0.7721648469335897,53.0,0.04803610246513128,2021-11-09 00:00:00,G083_20211109_000000.WAV,G083
312.3707275978825,3.080864635663527,39.61050925359895,0.8334468569196293,0.8550373110709842,0.9747491087560709,0.9805100862303171,61.0,0.2607079768232383,2021-11-09 00:30:00,G083_20211109_003000.WAV,G083
322.8742101858214,3.0778215019695834,49.18021489673364,0.7245346910320072,0.7407675789598459,0.9780863952622869,0.8613095076087323,30.0,0.047202242506404736,2021-11-09 01:00:00,G083_20211109_010000.WAV,G083
321.4251233291941,3.077519019850095,47.50169684181337,0.7299460930551388,0.7521527990880225,0.9704758048367179,0.8883861381764436,21.0,0.034840312321635696,2021-11-09 01:30:00,G083_20211109_013000.WAV,G083
316.0025149867014,3.0805027452927702,55.869398324625315,0.7337055089826381,0.7528801220441088,0.9745316518526075,0.9148118926779061,26.0,0.043672759788021265,2021-11-09 02:00:00,G083_20211109_020000.WAV,G083
320.44979929754163,3.0820580157271293,46.91084658667517,0.7191595670048727,0.7336865677941894,0.9801999908039862,0.8908278709202805,19.0,0.02698856807714865,2021-11-09 02:30:00,G083_20211109_023000.WAV,G083
314.33135929325897,3.0755963873362964,48.971210443580254,0.7079756175038464,0.7234992579946689,0.9785436677103865,0.9044666391379157,16.0,0.027311972882944062,2021-11-09 03:00:00,G083_20211109_030000.WAV,G083
314.59164111359775,3.044893552976639,56.093739427152556,0.6481465858830767,0.6581801947525799,0.9847555290336941,0.933375172772705,19.0,0.03779990332818507,2021-11-09 03:30:00,G083_20211109_033000.WAV,G083
