ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname_audio,sensor_name
302.39229872344345,3.0774021574847135,6.1463849658240735,0.9335022574738475,0.9545569361715414,0.9779429828647642,0.6125434976612614,0.0,0.0,2021-11-07 10:30:00,G097_20211107_103000.WAV,G097
303.6137681581643,3.065772558537599,8.12951632340647,0.8534596782370004,0.8875525841998395,0.9615877339892204,0.671711855333082,2.0,0.00013111005640354626,2021-11-07 11:00:00,G097_20211107_110000.WAV,G097
326.81056759815306,2.9560457226291157,3.8554765183760087,0.220255141847798,0.4807080110768263,0.45818903944290007,-0.6863060765429756,19.0,0.0004326631861317026,2021-11-07 11:30:00,G097_20211107_113000.WAV,G097
304.8740901993548,3.064463716838121,3.8401459048490767,0.8713052560939325,0.9132405970368646,0.9540807306650656,0.4698453061429532,1.0,8.740670426903084e-07,2021-11-07 12:00:00,G097_20211107_120000.WAV,G097
312.0161119119397,3.0075349256625823,5.224900999862575,0.5189373201193094,0.7484844415065443,0.6933174443476687,0.1895830136501791,11.0,0.00046849993488200524,2021-11-07 12:30:00,G097_20211107_123000.WAV,G097
309.22539973058394,3.0454279244952214,8.324481060569275,0.5282355101571321,0.9211782616534612,0.5734346240530906,0.6176421180375243,10.0,0.0003155382024112013,2021-11-07 13:00:00,G097_20211107_130000.WAV,G097
303.30115670647206,3.0582387636943293,8.665454614832154,0.8902471279070318,0.9156469996042682,0.972260192292211,0.4935384670589413,1.0,1.7481340853806167e-06,2021-11-07 13:30:00,G097_20211107_133000.WAV,G097
304.5829142875509,3.038696596420927,13.341683905296799,0.828532441313587,0.902556949307293,0.9179835598734026,0.607304160021249,3.0,9.43992406105533e-05,2021-11-07 14:00:00,G097_20211107_140000.WAV,G097
308.4231802813245,2.9965332684207313,9.544101335877507,0.2628544104952063,0.3588503455701971,0.7324903368214468,-0.9124483657502415,4.0,6.817722932984406e-05,2021-11-07 14:30:00,G097_20211107_143000.WAV,G097
309.08360472673223,3.0487926390661295,10.688502702082165,0.4680673999039435,0.9054293847526363,0.5169562726659459,0.2891071249320605,9.0,7.866603384212776e-05,2021-11-07 15:00:00,G097_20211107_150000.WAV,G097
308.823528239691,3.0490813644734818,24.280037608049877,0.7645140362975809,0.8645930260118398,0.8842472854819343,0.9503055546055946,19.0,0.0018608887338876666,2021-11-07 15:30:00,G097_20211107_153000.WAV,G097
311.62465836512877,3.064495467250862,23.170590815935874,0.7923085769782675,0.9107648677974196,0.8699375711476167,0.9029161795114199,19.0,0.0017271564763560495,2021-11-07 16:00:00,G097_20211107_160000.WAV,G097
304.26223006615885,3.079221715585815,23.151862376384283,0.8298540434677658,0.837054437476213,0.991397938191264,0.8856456759361419,2.0,9.614737469593391e-06,2021-11-07 16:30:00,G097_20211107_163000.WAV,G097
301.8427531288836,3.0526386340596434,36.93084576046064,0.6858050923129029,0.6913259451571162,0.9920141101561599,0.957052331589997,4.0,0.006054662404715766,2021-11-07 17:00:00,G097_20211107_170000.WAV,G097
309.1180967380966,3.045768361681874,62.691094331671756,0.6630282668028238,0.6789768284844514,0.9765108896024824,0.9616148967922772,33.0,0.0397280952243599,2021-11-07 17:30:00,G097_20211107_173000.WAV,G097
313.4590342616338,3.0028920512289354,77.92126063597748,0.6330739579001488,0.6474195619722041,0.9778418742424851,0.969109548511734,55.0,0.08739883766564664,2021-11-07 18:00:00,G097_20211107_180000.WAV,G097
307.13910428835277,3.021826139962602,96.43614704872253,0.7676106158373951,0.8067991089589831,0.9514271983119155,0.9491350182011427,64.0,0.13780978028576749,2021-11-07 18:30:00,G097_20211107_183000.WAV,G097
300.51054657474333,3.0738804918532066,103.20628127796232,0.8781247375355515,0.884362627249584,0.9929464571185774,0.979908229167997,63.0,0.44061195181792834,2021-11-07 19:00:00,G097_20211107_190000.WAV,G097
299.33330699114333,3.074079197972169,98.9974340864565,0.8504579627957608,0.855823991514189,0.9937299856376611,0.9875628350224146,50.0,0.4183214940952401,2021-11-07 19:30:00,G097_20211107_193000.WAV,G097
301.70301295376066,3.073671777449633,92.51528101461024,0.8399737496846621,0.8461818097641307,0.9926634441820499,0.9826162193941784,60.0,0.3783136974172193,2021-11-07 20:00:00,G097_20211107_200000.WAV,G097
303.2215817511516,3.0449674573969587,89.25889913468296,0.7330689669844558,0.7442984535444302,0.9849126563322839,0.9265163248603634,56.0,0.11315322307851658,2021-11-07 20:30:00,G097_20211107_203000.WAV,G097
302.37611214251194,3.0392974874884007,81.08014681114409,0.7586411674662699,0.7832420289150397,0.9685909839607977,0.909511519396209,43.0,0.07486384220642492,2021-11-07 21:00:00,G097_20211107_210000.WAV,G097
298.64332627062623,3.0811818138222122,97.67082298860808,0.8650399955247908,0.8717685724258067,0.9922816936583378,0.9732280181679793,57.0,0.35120013775296594,2021-11-07 21:30:00,G097_20211107_213000.WAV,G097
300.73909427306,3.0852959063624215,95.58447673658256,0.8631560609887325,0.8683270911932086,0.9940448360336538,0.9805577626287998,54.0,0.4129232560395848,2021-11-07 22:00:00,G097_20211107_220000.WAV,G097
302.3789125566631,3.0852286192250014,91.7041845558175,0.8643907988944067,0.8695265066085457,0.9940936731944262,0.9777512899424249,55.0,0.33495560176456657,2021-11-07 22:30:00,G097_20211107_223000.WAV,G097
299.772256842095,3.0886111118228783,86.17980703671671,0.8531105066028846,0.8583638542182103,0.9938798126348057,0.9906454128969857,61.0,0.35770407061762444,2021-11-07 23:00:00,G097_20211107_230000.WAV,G097
