Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3297.125	4293.930		BIO		
1	Spectrogram 1	1	0.000000000	59.999994792	3297.125	4293.930	4125.000	BIO		
2	Waveform 1	1	0.000000000	59.999994792	4523.962	5597.444		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	4523.962	5597.444	4875.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	7821.086	8587.859		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	7821.086	8587.859	8250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	5597.444	7591.054		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	5597.444	7591.054	6750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	9431.310	10351.438		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	9431.310	10351.438	9750.000	BIO	INSECT	
6	Waveform 1	1	0.112888043	19.642519461	15948.882	21853.035		BIO	INSECT	
6	Spectrogram 1	1	0.112888043	19.642519461	15948.882	21853.035	18750.000	BIO	INSECT	
7	Waveform 1	1	21.392284126	29.294447128	16562.300	26490.586		BIO	INSECT	
7	Spectrogram 1	1	21.392284126	29.294447128	16562.300	26490.586	19500.000	BIO	INSECT	
8	Waveform 1	1	32.003760157	59.717774684	18095.847	21009.585		BIO	INSECT	
8	Spectrogram 1	1	32.003760157	59.717774684	18095.847	21009.585	19500.000	BIO	INSECT	
9	Waveform 1	1	0.846660322	4.910629865	8817.891	18325.879		BIO	INSECT	
9	Spectrogram 1	1	0.846660322	4.910629865	8817.891	18325.879	13875.000	BIO	INSECT	
10	Waveform 1	1	27.318906377	41.599243802	8664.537	19246.006		BIO	INSECT	
10	Spectrogram 1	1	27.318906377	41.599243802	8664.537	19246.006	15375.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	0.000	3067.093		BIO		
11	Spectrogram 1	1	0.000000000	59.999994792	0.000	3067.093	375.000	BIO		
12	Waveform 1	1	41.081373985	45.012762534	41561.786	51874.286		BIO	MURCIE	SAC_SP
12	Spectrogram 1	1	41.081373985	45.012762534	41561.786	51874.286	46125.000	BIO	MURCIE	SAC_SP
13	Waveform 1	1	45.153893297	46.231126191	33686.786	49624.286		BIO	MURCIE	MOL_SP
13	Spectrogram 1	1	45.153893297	46.231126191	33686.786	49624.286	42375.000	BIO	MURCIE	MOL_SP
14	Waveform 1	1	5.359361713	7.683902627	24311.786	40061.786		BIO	MURCIE	
14	Spectrogram 1	1	5.359361713	7.683902627	24311.786	40061.786	30750.000	BIO	MURCIE	
15	Waveform 1	1	29.235857674	33.026370882	30686.786	50936.786		BIO	MURCIE	
15	Spectrogram 1	1	29.235857674	33.026370882	30686.786	50936.786	34875.000	BIO	MURCIE	
16	Waveform 1	1	33.275748441	34.296946066	41186.786	52249.286		BIO	MURCIE	
16	Spectrogram 1	1	33.275748441	34.296946066	41186.786	52249.286	45375.000	BIO	MURCIE	
17	Waveform 1	1	37.533434352	40.288085447	29186.786	41561.786		BIO	MURCIE	
17	Spectrogram 1	1	37.533434352	40.288085447	29186.786	41561.786	35250.000	BIO	MURCIE	
18	Waveform 1	1	48.580438347	53.068616851	32561.786	50561.786		BIO	MURCIE	
18	Spectrogram 1	1	48.580438347	53.068616851	32561.786	50561.786	37875.000	BIO	MURCIE	
19	Waveform 1	1	53.284288156	54.225925300	37999.286	52249.286		BIO	MURCIE	SAC_SP
19	Spectrogram 1	1	53.284288156	54.225925300	37999.286	52249.286	45750.000	BIO	MURCIE	SAC_SP
20	Waveform 1	1	54.402682914	56.499913687	39874.286	50936.786		BIO	MURCIE	SAC_SP
20	Spectrogram 1	1	54.402682914	56.499913687	39874.286	50936.786	45750.000	BIO	MURCIE	SAC_SP
21	Waveform 1	1	47.088036675	48.653261833	26561.786	38936.786		BIO	MURCIE	
21	Spectrogram 1	1	47.088036675	48.653261833	26561.786	38936.786	32625.000	BIO	MURCIE	
22	Waveform 1	1	47.183944343	48.515620363	40436.786	49999.286		BIO	MURCIE	SAC_SP
22	Spectrogram 1	1	47.183944343	48.515620363	40436.786	49999.286	46500.000	BIO	MURCIE	SAC_SP
