sensor_name,ID_MUEST_PT,TASA_MUEST,RES_BITS,MICROFONO,REF_GRAB,FECHA_INI,FECHA_FIN,HORA_INI,HORA_FIN,NUM_GRAB,TASA_GRAB,ESTACIONAL,ALTURA,ACI_Q25,ACI_Q50,ACI_Q75,ADI_Q25,ADI_Q50,ADI_Q75,NDSI_Q25,NDSI_Q50,NDSI_Q75,BIO_Q25,BIO_Q50,BIO_Q75,AEI_Q25,AEI_Q50,AEI_Q75,NP_Q25,NP_Q50,NP_Q75,SC_Q25,SC_Q50,SC_Q75,HF_Q25,HF_Q50,HF_Q75,HT_Q25,HT_Q50,HT_Q75,ASU,BIOFONIA,GEOFONIA,ANTROPOFONIA
G012,ANH_350,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-25,2022-05-14,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,299.9137145083914,300.4576197011186,309.80349803053815,3.0805943555225306,3.0865114576792143,3.088035344317256,0.34833468242410115,0.5151348953390023,0.7627058819431733,6.235410498676763,10.388646276623621,13.184358450984512,0.8411874547667069,0.8976489449024596,0.916982317504469,0.0,0.0,0.0,0.0,0.0,0.0,0.8722437503573373,0.9087632607771958,0.9235012323140923,0.9764610971493559,0.9943273359186349,0.9966968519807119,0.042317708333333336,,,
G013,ANH_214,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-24,2022-05-13,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,303.64352434256625,307.7106132160921,316.9615888743549,3.0582853366844653,3.072629194909724,3.081083800423105,0.692294403231746,0.9030413246048935,0.9734226479752175,17.84156503555141,38.3785973946612,59.068815844708396,0.6820341050129604,0.7771512173274966,0.8216182310788462,6.0,17.0,45.0,0.00343049462579875,0.03883567277377305,0.11902651657187407,0.71753833346183,0.8207562947772468,0.8584856795954106,0.9441118293322162,0.9726223991362101,0.9850595346319749,0.5651041666666666,,,
G015,ANH_327,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-28,2022-05-17,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,304.3485149914716,309.45457916031637,316.9424366614237,3.0541522041027305,3.0693512281527795,3.0815251862395083,0.5993587766502151,0.8309055795743725,0.9657062426545846,21.925537122237426,31.18129715400265,44.50357932336666,0.6400474471906801,0.7281549637197675,0.7985209038049174,3.0,7.0,22.0,0.0003734451439894,0.008568479219493049,0.05167528059737235,0.6612289619394672,0.7541764373262545,0.8304097532244448,0.9582031707684425,0.9821849260533858,0.9896716721726151,0.5882161458333334,,,
G016,ANH_360,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-20,2022-05-09,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,301.72864243016556,304.3947851209829,310.70345551053276,3.042734018890847,3.054382090147587,3.0653858024983114,0.7264701737493031,0.853899760283211,0.918911039343179,27.39346499675979,41.95233850926202,60.88691320177906,0.6608587248437883,0.7080121943012745,0.7675141098221214,6.0,18.0,30.25,0.00378842507978045,0.04110343971603305,0.07981499496974409,0.6782123911486917,0.7296678108646112,0.8044639863896865,0.9577532156780815,0.9752029512037308,0.9837565788732296,0.2981770833333333,,,
G017,ANH_058,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-17,2022-05-06,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,308.0814963067825,315.53254697532634,326.67618516803805,3.039082267331031,3.0586934465058997,3.0753233617641254,0.6055461624067728,0.7539300697709027,0.8947462764326751,20.23191043102391,31.719154228643042,62.19478261343105,0.6524704296210933,0.7041749909934306,0.7774477858906718,9.0,33.0,48.0,0.0027758184108237,0.06236162426130405,0.10664907169709731,0.6989484504566321,0.7646745080310831,0.8474998315905239,0.8947261299383965,0.9456704994078406,0.9763809363287369,0.4596354166666667,,,
G018,ANH_182,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-18,2022-05-07,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,304.2030897061587,308.4725330652184,317.28789690487554,3.036348252108323,3.048666956976743,3.0633898710139453,0.3311461323434799,0.6559293725297868,0.8973383424821144,9.639755953520684,20.199854805777953,45.06770873314064,0.5513019220766076,0.6653258087531542,0.7847063086575927,3.0,8.0,14.0,0.00022135747856127501,0.01243709995044035,0.0278460278460278,0.5841104800302787,0.7351186763348436,0.8597538163728395,0.9274652070964217,0.9662750899744645,0.9797809208317951,0.333984375,,,
G019,ANH_222,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-25,2022-05-14,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,303.19324826185346,308.2300526992989,315.26174387558746,3.0372915815418233,3.049941321521246,3.0647748126041168,0.4789799276249633,0.7561533448919759,0.9085412888364108,21.417912565226658,31.55334426984381,53.5585165975335,0.6069506651459187,0.6859362764765026,0.7503940249314347,7.0,13.0,22.0,0.0019061217033467998,0.0101719552093084,0.03665640511958545,0.6422725766876753,0.7236443768971693,0.8011021011930032,0.9367884673871744,0.9631955372531208,0.9799897931920164,0.4287109375,,,
G020,ANH_077,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-24,2022-05-13,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,306.7487911866293,315.4749796313927,324.3800838875636,3.032872320128755,3.0488851690937167,3.064841112756773,0.46455739237563426,0.6752745626739095,0.8214188487259716,22.004175997765227,37.083765009117215,67.1401933505947,0.6477148184421504,0.7102002908686551,0.7969126902060535,4.0,19.0,30.0,0.00110460222519985,0.0282896168701931,0.05976411552718908,0.6808942667188265,0.7497130081167883,0.8393084595885562,0.9331162950368335,0.9644834475942075,0.980542301489326,0.3460286458333333,,,
G021,ANH_217,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-17,2022-05-06,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,300.0810463166917,300.604384059887,302.63018289423644,3.080229559474454,3.087618385398992,3.08873679608545,-0.04216686109968325,0.04224540200058145,0.3135987716689401,5.264200483762926,7.943608960627149,13.794425715964724,0.8338129878370377,0.867165735199056,0.8747675383068733,0.0,0.0,0.0,0.0,0.0,0.0,0.84680984795757,0.8724516223717689,0.8801489622844513,0.9869586683213205,0.9949022528663222,0.9963924337746242,0.008463541666666666,,,
G022,ANH_235,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-18,2022-05-07,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,303.8904438702347,312.83905678298777,321.09391501680886,3.0283106188701963,3.039222029491726,3.047686144838673,0.4497576284694862,0.6939993983736092,0.9815749690238194,35.679881061930786,56.20233938832165,71.64901256447689,0.6673945354434346,0.7405224600482685,0.7903457211833468,13.0,26.0,40.0,0.017908104087399675,0.03068849386885665,0.12537136923476297,0.7118897746100229,0.7858016801220988,0.8387198453001071,0.9226064016525125,0.9620864588818567,0.980264841473679,0.3932291666666667,,,
G023,ANH_252,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-29,2022-05-18,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,306.7640628309185,310.9537490761797,318.8250074822664,3.0433225803933768,3.05678687012505,3.067264837637049,0.42737070494474316,0.783497150070158,0.9338338491909688,19.56135097832304,34.778451403504846,50.16479954901781,0.7007002892058523,0.7541941247971187,0.8000296025394491,6.0,17.0,30.0,0.0019970246757866,0.01147212993531025,0.022958900493585573,0.75629735806238,0.8160367726006945,0.8570661748159422,0.910668492503705,0.9399272757228231,0.9639093189802821,0.3297526041666667,,,
G024,ANH_238,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-21,2022-05-10,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,302.9822486968007,306.1976022259091,312.1000386744455,3.0149887999873473,3.0395376307494484,3.0537616931681217,0.3681665278835499,0.7040235945325792,0.9098158121858104,31.38570424733924,48.6063385098999,60.225591335733995,0.6599251868509801,0.7330600117868451,0.7693954885564851,8.0,12.0,18.0,0.004125814958258875,0.013233812059852551,0.02955308078040195,0.7040484519882657,0.7628392417267451,0.7965698947743323,0.9270295510776398,0.9713576101429573,0.9872735407907914,0.3479817708333333,,,
G025,ANH_192,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-27,2022-05-16,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,300.21680103153756,305.57600168774695,311.28928613275514,3.0471500491212726,3.0601578779423004,3.0767633927332287,0.8550862548308883,0.9332986213161207,0.9659535459930183,46.25374293528112,62.03119709923078,87.20936108965094,0.6775975324357904,0.7257098680174938,0.7812792141628981,23.0,33.0,50.0,0.0878426452065726,0.14145201765265797,0.2355776752788492,0.6862234876796003,0.7381503897008326,0.7992084047552493,0.9838088377758731,0.9918009568069988,0.9941524871528179,0.6653645833333334,,,
G026,ANH_081,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-23,2022-05-12,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,306.00865983859956,315.2288398204713,329.1875247428289,2.968018001066401,3.008803601130225,3.032167487135886,-0.538534055797202,0.6413011983197008,0.8511525301772661,20.379098758840463,40.755245879602946,59.845553774768405,0.43295552174169843,0.609282206899229,0.6654938858577443,9.0,15.0,22.0,0.0062810457687725255,0.0231085844746463,0.0564651679913152,0.5034966387615899,0.6365451438277674,0.6880780681519794,0.8874656407757011,0.9665011244996833,0.9851260615534234,0.3014322916666667,,,
G027,ANH_282,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-26,2022-05-15,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,303.51439749978516,310.8583445796463,324.997747173238,3.0196781113226097,3.038147041164459,3.0520888043611896,0.7806139988769027,0.9505948808646145,0.981540466641196,17.852908307015877,36.30134370454816,51.22999534072655,0.5272741450977765,0.5918949180486912,0.6650045609408664,6.0,12.0,23.25,0.00733582617253905,0.0256123495184327,0.046549095908754376,0.5573945201552661,0.6261874932335458,0.7171260997168931,0.9247168566814903,0.9700119447186849,0.9828896563843282,0.4244791666666667,,,
G030,ANH_248,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-25,2022-05-14,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,303.488687655673,307.177087544994,311.92260251929,3.050622940627539,3.061078861788801,3.072306103809041,0.360831143930184,0.7571770321191043,0.9535922669426906,22.29597905283924,43.12878716552217,53.86493853843521,0.7563300578771764,0.7962486249506197,0.8324576850841111,6.0,16.0,34.0,0.001370100089416975,0.0132696488086029,0.0791094043495324,0.8072050502646294,0.8390345099891997,0.8722347868442356,0.9184057538256216,0.9629746051669721,0.9825228935457255,0.505859375,,,
G031,ANH_069,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-25,2022-05-14,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,300.1365727493983,301.5416344678355,304.8041992221413,3.0528310028369785,3.0818929424012715,3.089157091511526,-0.0055433262919542,0.12331685055664204,0.6300261142790773,4.704998268438087,7.2571266324669175,15.0080783025155,0.7023637057088321,0.8664131515509483,0.8850314813760074,0.0,1.0,3.0,0.0,0.0,0.00011821756752385,0.7865365768468067,0.880412504658161,0.8924593305038959,0.9469401607383928,0.9890134124260446,0.9962123579431561,0.16666666666666666,,,
G032,ANH_230,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-22,2022-05-11,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,304.8704439489162,307.8009169945278,313.39918512849226,3.0446091526582846,3.058632070826234,3.071759878291317,0.2625010738829333,0.42707936578941313,0.599450097820038,15.562863004753504,27.831794479530082,50.06202279945767,0.6778346873710661,0.7616371216287787,0.8144078741777162,3.0,9.0,18.0,0.000382622847937625,0.0057893830572591995,0.02221681757434155,0.7305878773580666,0.8117084570954054,0.8777170108396578,0.9034239965376514,0.9639920874732376,0.9850299146452963,0.3118489583333333,,,
G033,ANH_159,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-18,2022-05-07,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,305.76914740835844,309.386548412241,315.01092948384644,3.0482956683317695,3.0634292970462846,3.074781714817472,0.3773920098263225,0.6069204459689821,0.8303621164657697,19.14003368956534,37.61501771005469,49.35598959825316,0.711074976861205,0.7626182930682428,0.810679757287458,7.0,12.0,23.0,0.0019797618516934753,0.00609399542163675,0.020530305215470626,0.7541581179115295,0.8164338101538351,0.8650481508652952,0.9157071442269096,0.9579257874525918,0.9769866761489882,0.3050130208333333,,,
G035,ANH_334,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-28,2022-05-17,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,305.88300662033885,316.83983805662643,329.6133095947685,3.0555319528507243,3.068902133063075,3.079545132661125,0.6207381143314257,0.844012189836792,0.9354288699437888,19.938773441476936,28.81024235849145,50.526642178821334,0.614746010825921,0.7294322221746453,0.8122280601444518,7.0,18.0,43.0,0.012488451389198374,0.030188964553959148,0.10433344958424995,0.637549212502093,0.7622208653165525,0.8500782396761379,0.9529976573147896,0.9738012986957649,0.983915400264028,0.6533203125,,,
G036,ANH_289,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-20,2022-05-09,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,307.147275995658,315.27746981327687,335.76578638853084,3.0276889256287074,3.0460815439141116,3.0668839897042632,-0.3189251340509673,0.47821255100464166,0.7660675001297349,15.936397580929654,25.975914968909102,47.66905390581674,0.5406357222813146,0.6542189140489758,0.7068331526796694,8.0,38.0,53.0,0.002683385821059225,0.0414202890190083,0.07472748774776522,0.5956699701481454,0.7440272566974149,0.7984498789500459,0.8632057733473183,0.9142225125561214,0.9516295328897142,0.5221354166666666,,,
G047,ANH_375,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-20,2022-05-09,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,303.63428865097967,307.4381167934396,313.1107069375204,3.015390056143558,3.0392992150385565,3.0572788942600684,0.06839957208036612,0.31697844412274756,0.5380749650524194,13.495642938541835,27.505850970861566,49.57110828188769,0.5438709021818617,0.6585079995510947,0.7336431346057394,3.0,9.0,17.0,8.456598638028733e-05,0.00696675136376305,0.0268688208923,0.5857450848128255,0.686757565176296,0.7829109999146311,0.9165655919873734,0.9620034694658346,0.9811940683504208,0.21516927083333334,,,
G037,ANH_228,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-27,2022-05-16,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,305.6650953164582,309.5853321190672,314.35357253806893,3.0433160343720447,3.0605350876283723,3.0765087522845325,0.42896457259727283,0.7420135656412216,0.8826306681003488,14.90513507166626,26.114288763060152,43.64966981264274,0.6139455382227951,0.6950345815428436,0.8213703399883343,2.0,6.0,17.0,0.000105543595404825,0.00310818240380665,0.020727188816836575,0.6516765530909306,0.7627534417745672,0.8788984840122795,0.9224095416606191,0.9660029059484736,0.9810274975087939,0.24837239583333334,,,
G038,ANH_364,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-17,2022-05-06,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,306.67920783954423,317.9866099396545,328.36088951714356,3.039239777380433,3.056099843201397,3.0699305864775637,0.46921042139936003,0.7115264639975597,0.8526659506247687,16.83789450160633,33.45968526787355,59.140935779765215,0.6243156746145346,0.6867463084298131,0.7757320621603581,4.0,19.0,44.0,0.0003533416020075,0.015265143867064849,0.046736583289411396,0.662612133602984,0.7556332139201897,0.8711133778097223,0.903000980167494,0.9560212276946619,0.9780962168450449,0.3649088541666667,,,
G039,ANH_099,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-25,2022-05-14,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,305.13993052890856,308.3896185557079,315.3201604483681,3.0404859292899387,3.050448876691962,3.0606039765236304,-0.4917913387914849,0.39876390052117755,0.7439028798445525,13.161649294816254,24.752840359516696,46.64251820528996,0.4796922187301177,0.6000360282813229,0.6800983057792999,5.0,12.0,19.0,0.000288879157609075,0.016578429598707048,0.03663171272562945,0.5021653614509831,0.6268590570682817,0.7135012478985655,0.9462248976526852,0.9710232131522549,0.9821616456451521,0.3154296875,,,
G040,ANH_250,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-29,2022-05-18,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,302.17908774902713,306.9195817808544,316.4522712815064,3.041354658075492,3.0531040970703494,3.0646363916829342,0.5249797304107527,0.7495721954970502,0.8657423432421694,23.144112571295793,36.96373472131414,61.25659961166522,0.693802432367882,0.7499342558966282,0.8149630366048217,11.0,21.0,37.0,0.00340580223184275,0.0358690892308821,0.0807690391468406,0.7415322553562613,0.7974037477356885,0.8545250829125313,0.9201380306248073,0.9686648592171725,0.9868088489672897,0.509765625,,,
G041,ANH_280,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-28,2022-05-17,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,303.84444895352954,308.40983550471975,316.637629535014,3.03979261335462,3.0556053278369397,3.072058105121861,0.7688503801215549,0.91526634701034,0.9629462488453226,34.992512557167615,44.70675179492346,64.17501326935525,0.7043955111437283,0.748838186363175,0.8010572381194788,9.75,14.0,22.0,0.010103996496739225,0.02075209972755325,0.03455973680093202,0.7253866584422258,0.7672202826122365,0.8204208926823252,0.9716752920634588,0.9890306415622707,0.9934779337484282,0.3509114583333333,,,
G042,ANH_272,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-29,2022-05-18,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,300.17589572181447,302.43744999148373,309.7103064892099,3.051451639106199,3.0733054192147167,3.0853270096706655,-0.08776283636326901,0.12525012065308766,0.4418855567482098,6.722529562968898,13.099364271607085,21.445596934122822,0.6537558259121979,0.7983748198298963,0.8661949113791798,0.0,1.0,5.0,0.0,0.0,0.0009356887691999,0.6988026336591374,0.8277897667320775,0.8771670679442329,0.9534482160776534,0.9843676714716036,0.994545312571578,0.15201822916666666,,,
G043,ANH_234,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-18,2022-05-07,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,301.49940018174607,304.7132064908445,311.0497654715289,3.0508668337442475,3.0624598313813305,3.073256329819949,0.7311564193012846,0.9278205821102989,0.9638883533013647,29.83117119504184,48.39549194752413,63.79365929265875,0.6589704868027294,0.7230263503648857,0.7680478752092459,10.0,19.0,35.0,0.012146472658745825,0.0449904158548768,0.07465646980054658,0.6808793777444896,0.7509513558385448,0.8001227667248187,0.9529031226520659,0.9793184403509606,0.9871298318758222,0.5413411458333334,,,
G044,ANH_395,192000.0,16.0,Audiomoth v1.20,Audiomoth v1.20,2022-04-30,2022-05-19,00:00:00,23:30:00,960.0,60 segundos cada 1800 segundos,Aguas bajas T3,1.5,301.64707875908516,304.6484848758931,310.07072253928305,3.0423344637322214,3.055857781892173,3.0706557432233783,0.6744183627384872,0.8605011081210374,0.9287622710825428,24.692604332053342,34.72967844714158,62.05122098186057,0.6409217727340193,0.6856091232239341,0.7658020904775363,4.0,14.0,27.25,0.0024622468592585753,0.028684258139967847,0.07603421797658723,0.6552973607647883,0.7051549952131545,0.7848971936147155,0.9712994171879177,0.9821333499740186,0.9896704668568851,0.3440755208333333,,,
