Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	46.848537796	48.203194311	1533.546	2070.288		BIO	AVEVOC	
1	Spectrogram 1	1	46.848537796	48.203194311	1533.546	2070.288	1875.000	BIO	AVEVOC	
2	Waveform 1	1	19.755407504	40.188143266	2607.029	3143.770		BIO	INSECT	
2	Spectrogram 1	1	19.755407504	40.188143266	2607.029	3143.770	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	3297.125	3910.543		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3297.125	3910.543	3750.000	BIO	INSECT	
4	Waveform 1	1	1.241768472	12.361240696	4063.898	4523.962		BIO	INSECT	
4	Spectrogram 1	1	1.241768472	12.361240696	4063.898	4523.962	4500.000	BIO	INSECT	
5	Waveform 1	1	15.860770025	33.414860693	3833.866	4447.284		BIO	INSECT	
5	Spectrogram 1	1	15.860770025	33.414860693	3833.866	4447.284	4125.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	4677.316	5520.767		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	4677.316	5520.767	5250.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	5980.831	9891.374		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	5980.831	9891.374	8250.000	BIO	INSECT	
8	Waveform 1	1	28.391342785	30.761991685	10658.147	22006.390		BIO	INSECT	
8	Spectrogram 1	1	28.391342785	30.761991685	10658.147	22006.390	15750.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	12038.339	17405.751		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	12038.339	17405.751	14625.000	BIO	INSECT	
10	Waveform 1	1	32.229536243	32.681088414	10351.438	21316.294		BIO	INSECT	
10	Spectrogram 1	1	32.229536243	32.681088414	10351.438	21316.294	16500.000	BIO	INSECT	
11	Waveform 1	1	50.178735061	56.444021441	11041.534	20166.134		BIO	INSECT	
11	Spectrogram 1	1	50.178735061	56.444021441	11041.534	20166.134	15000.000	BIO	INSECT	
12	Waveform 1	1	0.000000000	59.999994792	0.000	460.064		ANT	TRAMOT	
12	Spectrogram 1	1	0.000000000	59.999994792	0.000	460.064	0.000	ANT	TRAMOT	
13	Waveform 1	1	19.527579452	21.306698615	26218.487	45579.832		BIO	MURCIE	MOLOSSI
13	Spectrogram 1	1	19.527579452	21.306698615	26218.487	45579.832	33375.000	BIO	MURCIE	MOLOSSI
14	Waveform 1	1	46.614390238	49.270640007	39932.773	51226.891		BIO	MURCIE	
14	Spectrogram 1	1	46.614390238	49.270640007	39932.773	51226.891	46125.000	BIO	MURCIE	
15	Waveform 1	1	49.293995693	50.661183074	23394.958	46789.916		BIO	MURCIE	MOLOSSI
15	Spectrogram 1	1	49.293995693	50.661183074	23394.958	46789.916	29625.000	BIO	MURCIE	MOLOSSI
16	Waveform 1	1	54.452558585	56.505115225	38319.328	52033.613		BIO	MURCIE	
16	Spectrogram 1	1	54.452558585	56.505115225	38319.328	52033.613	45000.000	BIO	MURCIE	
