Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	1.414634024	59.999994792	5528.796	6219.895		BIO	INSECT	
1	Spectrogram 1	1	1.414634024	59.999994792	5528.796	6219.895	6000.000	BIO	INSECT	
2	Waveform 1	1	0.341463385	59.999994792	6848.168	7790.576		BIO	INSECT	
2	Spectrogram 1	1	0.341463385	59.999994792	6848.168	7790.576	7125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	8858.639	9549.738		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	8858.639	9549.738	9000.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	0.000	1068.063		ANT	TRAMOT	
4	Spectrogram 1	1	0.000000000	59.999994792	0.000	1068.063	0.000	ANT	TRAMOT	
5	Waveform 1	1	0.292682901	24.195119851	3329.843	4712.042		BIO		
5	Spectrogram 1	1	0.292682901	24.195119851	3329.843	4712.042	4125.000	BIO		
6	Waveform 1	1	0.000000000	22.878046795	13633.508	15204.188		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	22.878046795	13633.508	15204.188	14625.000	BIO	INSECT	
7	Waveform 1	1	0.634146286	56.536580458	14845.760	28479.268		BIO	INSECT	
7	Spectrogram 1	1	0.634146286	56.536580458	14845.760	28479.268	20625.000	BIO	INSECT	
8	Waveform 1	1	55.609751270	59.512189956	13023.771	18866.703		BIO	INSECT	
8	Spectrogram 1	1	55.609751270	59.512189956	13023.771	18866.703	15750.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	0.000	45668.181		GEO	LLUVIA	
9	Spectrogram 1	1	0.000000000	59.999994792	0.000	45668.181	7125.000	GEO	LLUVIA	
10	Waveform 1	1	0.000000000	18.139081795	36079.149	48907.291		BIO	MURCIE	SAC_SP
10	Spectrogram 1	1	0.000000000	18.139081795	36079.149	48907.291	42000.000	BIO	MURCIE	SAC_SP
11	Waveform 1	1	21.706707449	24.796779534	27527.055	50778.062		BIO	MURCIE	MOLOSSI
11	Spectrogram 1	1	21.706707449	24.796779534	27527.055	50778.062	34875.000	BIO	MURCIE	MOLOSSI
12	Waveform 1	1	32.431382822	35.934605926	24854.525	49174.544		BIO	MURCIE	MOLOSSI
12	Spectrogram 1	1	32.431382822	35.934605926	24854.525	49174.544	34125.000	BIO	MURCIE	MOLOSSI
13	Waveform 1	1	37.302596034	51.958594432	25389.031	49174.544		BIO	MURCIE	MOLOSSI
13	Spectrogram 1	1	37.302596034	51.958594432	25389.031	49174.544	33000.000	BIO	MURCIE	MOLOSSI
14	Waveform 1	1	58.575143000	59.999994792	35811.896	49174.544		BIO	MURCIE	SAC_SP
14	Spectrogram 1	1	58.575143000	59.999994792	35811.896	49174.544	40500.000	BIO	MURCIE	SAC_SP
