Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	5980.831	6517.572		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	5980.831	6517.572	6375.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	2760.383	3220.447		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	2760.383	3220.447	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	3297.125	3910.543		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3297.125	3910.543	3375.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4523.962	5137.380		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4523.962	5137.380	4875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	50.799619297	3910.543	4677.316		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	50.799619297	3910.543	4677.316	4500.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	7361.022	8127.796		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	7361.022	8127.796	7875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	9124.601	10044.728		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	9124.601	10044.728	9750.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	18709.265	19092.652		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	18709.265	19092.652	18750.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	10658.147	19169.329		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	10658.147	19169.329	16500.000	BIO	INSECT	
