Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	16.481654261	20.771399890	13341.853	23769.968		BIO	INSECT	
1	Spectrogram 1	1	16.481654261	20.771399890	13341.853	23769.968	19875.000	BIO	INSECT	
2	Waveform 1	1	38.833486751	59.209778491	5980.831	7207.668		BIO	INSECT	
2	Spectrogram 1	1	38.833486751	59.209778491	5980.831	7207.668	7125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6900.958	8127.796		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6900.958	8127.796	7500.000	BIO	INSECT	
4	Waveform 1	1	6.716838551	54.468480690	230.032	613.419		BIO	AVEVOC	ZENAUR
4	Spectrogram 1	1	6.716838551	54.468480690	230.032	613.419	375.000	BIO	AVEVOC	ZENAUR
5	Waveform 1	1	31.665096028	58.250230127	613.419	6057.508		BIO	AVEVOC	
5	Spectrogram 1	1	31.665096028	58.250230127	613.419	6057.508	2625.000	BIO	AVEVOC	
6	Waveform 1	1	0.225776086	57.121349698	1226.837	6900.958		BIO	AVEVOC	THRAUP
6	Spectrogram 1	1	0.225776086	57.121349698	1226.837	6900.958	6750.000	BIO	AVEVOC	THRAUP
