Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	6134.185	7667.732		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	6134.185	7667.732	7125.000	BIO	INSECT	
2	Waveform 1	1	0.790216300	59.999994792	5444.089	5674.121		BIO	INSECT	
2	Spectrogram 1	1	0.790216300	59.999994792	5444.089	5674.121	5625.000	BIO	INSECT	
3	Waveform 1	1	0.395108150	22.972716726	4293.930	4753.994		BIO	INSECT	
3	Spectrogram 1	1	0.395108150	22.972716726	4293.930	4753.994	4500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3450.479	4140.575		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3450.479	4140.575	3750.000	BIO	INSECT	
5	Waveform 1	1	46.396985624	59.999994792	4370.607	4907.348		BIO	INSECT	
5	Spectrogram 1	1	46.396985624	59.999994792	4370.607	4907.348	4500.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	2760.383	3220.447		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	2760.383	3220.447	3000.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	0.000	690.096		ANT	TRAMOT	
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	690.096	0.000	ANT	TRAMOT	
8	Waveform 1	1	0.056498229	1.732612346	17463.484	27885.240		BIO	INSECT	
8	Spectrogram 1	1	0.056498229	1.732612346	17463.484	27885.240	21000.000	BIO	INSECT	
9	Waveform 1	1	3.907680605	5.703068761	9576.749	29293.585		BIO	INSECT	
9	Spectrogram 1	1	3.907680605	5.703068761	9576.749	29293.585	18375.000	BIO	INSECT	
10	Waveform 1	1	8.369166923	14.423314314	23941.873	45348.724		BIO	MURCIE	MOL_SP
10	Spectrogram 1	1	8.369166923	14.423314314	23941.873	45348.724	33750.000	BIO	MURCIE	MOL_SP
11	Waveform 1	1	16.626094219	18.597787044	11266.764	25350.218		BIO	INSECT	
11	Spectrogram 1	1	16.626094219	18.597787044	11266.764	25350.218	19875.000	BIO	INSECT	
12	Waveform 1	1	24.155463938	25.152343795	10703.425	27885.240		BIO	INSECT	
12	Spectrogram 1	1	24.155463938	25.152343795	10703.425	27885.240	21000.000	BIO	INSECT	
13	Waveform 1	1	29.005693439	31.089850319	10985.095	28448.578		BIO	INSECT	
13	Spectrogram 1	1	29.005693439	31.089850319	10985.095	28448.578	21000.000	BIO	INSECT	
14	Waveform 1	1	33.019940535	59.762510288	11830.102	25631.887		BIO	INSECT	
14	Spectrogram 1	1	33.019940535	59.762510288	11830.102	25631.887	20625.000	BIO	INSECT	
