Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	13.522726099	19.772725556	1053.292	1655.172			INDETE	
1	Spectrogram 1	1	13.522726099	19.772725556	1053.292	1655.172	1125.000		INDETE	
2	Waveform 1	1	0.000000000	59.999994792	2708.464	3536.050		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	2708.464	3536.050	3375.000	BIO	INSECT	
3	Waveform 1	1	1.477272599	59.999994792	4514.107	5416.928		BIO	INSECT	
3	Spectrogram 1	1	1.477272599	59.999994792	4514.107	5416.928	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.829540261	6470.219	8275.862		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.829540261	6470.219	8275.862	7125.000	BIO	INSECT	
5	Waveform 1	1	17.272725773	18.977271080	22076.462	23957.340		BIO	INSECT	
5	Spectrogram 1	1	17.272725773	18.977271080	22076.462	23957.340	22875.000	BIO	INSECT	
6	Waveform 1	1	10.284090016	12.215908031	28245.741	34490.256		BIO	INSECT	
6	Spectrogram 1	1	10.284090016	12.215908031	28245.741	34490.256	31500.000	BIO	INSECT	
