ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname_audio,sensor_name
303.0764211024234,3.029322698176885,18.762044170303305,0.6056857384731997,0.7541821969482065,0.8031026732321489,-0.47674713759561044,44.0,0.07038861894785053,2021-11-10 12:00:00,G068_20211110_120000.WAV,G068
309.24486587484273,3.0588382506522938,8.795211210657078,0.7890001320642511,0.9101706042975403,0.8668705936434772,0.7244802681553991,8.0,0.00041343371119251585,2021-11-10 12:30:00,G068_20211110_123000.WAV,G068
306.7401521877828,3.06699277206571,8.93851078998495,0.7060789542791153,0.784624035753812,0.8998946273685892,-0.3856523026794523,2.0,5.506622368948943e-05,2021-11-10 13:00:00,G068_20211110_130000.WAV,G068
328.44188185911264,3.0630681403719016,6.370984483986084,0.840741526473919,0.9136402099521568,0.9202107320976436,0.3674462716386898,15.0,0.012974651181694934,2021-11-10 13:30:00,G068_20211110_133000.WAV,G068
309.0817451246859,3.066381778522682,25.58905549968879,0.835884083127134,0.858682055516712,0.9734500421394514,0.9208354096158142,3.0,0.00011100651442166916,2021-11-10 14:00:00,G068_20211110_140000.WAV,G068
305.06176841037075,3.0819430279785225,26.675790444771632,0.7652996507014405,0.7719139727639558,0.9914312704577276,0.8291403577604485,2.0,0.00017219120740999077,2021-11-10 14:30:00,G068_20211110_143000.WAV,G068
302.1866469714695,3.083487701025356,19.677774396518906,0.7911274107101676,0.8747206498680031,0.9044343595061464,0.8243226957420238,2.0,3.234048057954141e-05,2021-11-10 15:00:00,G068_20211110_150000.WAV,G068
310.4758789149296,3.0523606723710244,37.49677360111062,0.6929345086612014,0.7351828890873547,0.9425335096160905,0.9795328200536918,25.0,0.01620345483739294,2021-11-10 15:30:00,G068_20211110_153000.WAV,G068
311.97396190855875,3.0512765928537027,45.09357370403211,0.6229868630741564,0.6389582008684451,0.9750040960855011,0.9710344749031973,8.0,0.02107463046630603,2021-11-10 16:00:00,G068_20211110_160000.WAV,G068
314.3827698789448,3.0423961580312486,49.08448033340159,0.6950697641055685,0.7223457000842246,0.9622397752551504,0.9400046944125838,9.0,0.010810461183993736,2021-11-10 16:30:00,G068_20211110_163000.WAV,G068
305.28249834023666,3.0436673624184687,40.390813558245824,0.6849473956878114,0.7025033042364811,0.9750095003926701,0.8692081801699632,5.0,0.01155778850549395,2021-11-10 17:00:00,G068_20211110_170000.WAV,G068
