ACI,ADI,BI,H,Hf,Ht,NDSI,NP,SC,date,fname_audio,sensor_name
304.96040567496476,3.0483343802225136,31.086769202324543,0.7624263453412049,0.8009261575185198,0.9519308842445633,0.7287388953438512,4.0,0.0008356080928119348,2021-11-11 15:30:00,G096_20211111_153000.WAV,G096
310.48918710014914,3.0767258839021707,28.834660404379534,0.6143266622258975,0.7921947710834594,0.7754742705328673,0.46990845905703243,3.0,0.0003172863364965819,2021-11-11 16:00:00,G096_20211111_160000.WAV,G096
318.7750032937679,3.031329008574508,37.485114057653874,0.6324204514025152,0.7694690612203298,0.8218919814651624,0.24489616433474193,6.0,0.0035819267409448845,2021-11-11 16:30:00,G096_20211111_163000.WAV,G096
304.45996768323243,3.052576696001691,51.04233417173276,0.6963429912939237,0.7032943362270684,0.99011602315691,0.6070138527274718,9.0,0.018859744580128786,2021-11-11 17:00:00,G096_20211111_170000.WAV,G096
298.0770688274256,3.071934515482695,67.83230014837943,0.7776184223750626,0.8329023540447998,0.9336249544724379,0.927960998962456,40.0,0.10240132438638308,2021-11-11 17:30:00,G096_20211111_173000.WAV,G096
302.86500513134223,3.046818609019549,70.58774047133114,0.656930676670246,0.660357660663568,0.9948104123000884,0.973271945609845,17.0,0.11553592983689033,2021-11-11 18:00:00,G096_20211111_180000.WAV,G096
306.3040705227036,3.0420338495652364,69.96736799195266,0.7119717673242152,0.7181663266383093,0.9913744781893488,0.8560102312455495,44.0,0.1117695749499378,2021-11-11 18:30:00,G096_20211111_183000.WAV,G096
304.75267130964494,3.040139241156913,71.2751239051126,0.6821900285765766,0.6871243586217822,0.9928188689815876,0.8430677389396254,17.0,0.09443420329226092,2021-11-11 19:00:00,G096_20211111_190000.WAV,G096
300.5864102730601,3.039302686435364,73.43406825925462,0.6809374985595839,0.6865431953004334,0.9918348957804519,0.8556533886159299,16.0,0.09082430640594995,2021-11-11 19:30:00,G096_20211111_193000.WAV,G096
304.18683920633475,3.0321295169343148,69.66294270605606,0.646102337563424,0.6546772781805554,0.9869020341732914,0.8603094195090994,21.0,0.07398103449330772,2021-11-11 20:00:00,G096_20211111_200000.WAV,G096
309.3837557984798,3.0449012914701283,61.446377733220054,0.6549664024009622,0.673168461245097,0.972960618489957,0.7800976153855181,14.0,0.05686767586447416,2021-11-11 20:30:00,G096_20211111_203000.WAV,G096
315.50351797499457,3.0114310104131436,60.959361069058026,0.7294621485251388,0.7550803219728471,0.966072253901712,0.6870395535138244,47.0,0.046985473879817524,2021-11-11 21:00:00,G096_20211111_210000.WAV,G096
328.23621568614897,3.0612838162742517,58.34892886257708,0.710123121287936,0.752741777254887,0.9433821035915217,0.864830423417387,40.0,0.0409998627714743,2021-11-11 21:30:00,G096_20211111_213000.WAV,G096
322.4965572506496,3.07018459224944,62.24954784808143,0.7445912628292368,0.7704504794115234,0.9664362379240284,0.8996210294078828,47.0,0.04310461621027256,2021-11-11 22:00:00,G096_20211111_220000.WAV,G096
311.3236745092808,3.070897753873748,56.46588701845558,0.7317447982801509,0.753566896585326,0.9710415911260717,0.8326450524652854,40.0,0.02537329218225696,2021-11-11 22:30:00,G096_20211111_223000.WAV,G096
307.80050458893254,3.077558449610968,60.349343548762434,0.7463260955676765,0.7624883891101231,0.978803226680856,0.8202032260936792,35.0,0.023871645002915012,2021-11-11 23:00:00,G096_20211111_230000.WAV,G096
