Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	8.015051045	59.999994792	12575.080	24843.450		BIO	INSECT	
1	Spectrogram 1	1	8.015051045	59.999994792	12575.080	24843.450	19500.000	BIO	INSECT	
2	Waveform 1	1	0.733772279	52.492939940	12881.789	47846.645		BIO	INSECT	
2	Spectrogram 1	1	0.733772279	52.492939940	12881.789	47846.645	21750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6594.249	8204.473		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6594.249	8204.473	7500.000	BIO	INSECT	
4	Waveform 1	1	0.282220107	59.999994792	2760.383	3603.834		BIO	INSECT	
4	Spectrogram 1	1	0.282220107	59.999994792	2760.383	3603.834	3375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	0.000	996.805		ANT	TRAMOT	
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	996.805	0.000	ANT	TRAMOT	
6	Waveform 1	1	51.194727447	55.710249162	996.805	2146.965		BIO	AVEVOC	
6	Spectrogram 1	1	51.194727447	55.710249162	996.805	2146.965	1500.000	BIO	AVEVOC	
7	Waveform 1	1	5.192849973	35.729065572	230.032	766.773		BIO	AVEVOC	PATCAY
7	Spectrogram 1	1	5.192849973	35.729065572	230.032	766.773	375.000	BIO	AVEVOC	PATCAY
8	Waveform 1	1	0.620884236	59.999994792	1073.482	2607.029		BIO	AVEVOC	
8	Spectrogram 1	1	0.620884236	59.999994792	1073.482	2607.029	1500.000	BIO	AVEVOC	
