Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	48.936966589	15072.896	23639.506		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	48.936966589	15072.896	23639.506	20625.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.379110556	5904.153	7744.409		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.379110556	5904.153	7744.409	7125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	2837.061	3680.511		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	2837.061	3680.511	3375.000	BIO	INSECT	
4	Waveform 1	1	46.396985624	47.808086160	2913.738	4753.994		BIO	INSECT	
4	Spectrogram 1	1	46.396985624	47.808086160	2913.738	4753.994	3750.000	BIO	INSECT	
5	Waveform 1	1	3.104421179	51.194727447	306.709	613.419		BIO	AVEVOC	ZENAUR
5	Spectrogram 1	1	3.104421179	51.194727447	306.709	613.419	375.000	BIO	AVEVOC	ZENAUR
6	Waveform 1	1	0.000000000	59.999994792	843.450	2837.061		BIO	AVEVOC	CAMGRY
6	Spectrogram 1	1	0.000000000	59.999994792	843.450	2837.061	1500.000	BIO	AVEVOC	CAMGRY
