Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	4.515521715	5980.831	6517.572		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	4.515521715	5980.831	6517.572	6375.000	BIO	INSECT	
2	Waveform 1	1	1.241768472	29.576667235	8741.214	10274.760		BIO	INSECT	
2	Spectrogram 1	1	1.241768472	29.576667235	8741.214	10274.760	9375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6977.636	8281.150		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6977.636	8281.150	7500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3143.770	3987.220		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3143.770	3987.220	3750.000	BIO	INSECT	
5	Waveform 1	1	2.822201072	59.999994792	0.000	2300.319		BIO	AVEVOC	
5	Spectrogram 1	1	2.822201072	59.999994792	0.000	2300.319	375.000	BIO	AVEVOC	
7	Waveform 1	1	0.000000000	59.999994792	10888.179	24659.666		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	10888.179	24659.666	20625.000	BIO	INSECT	
