Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	26.146339194	62.827	2890.052		BIO	HERPET	
1	Spectrogram 1	1	0.000000000	26.146339194	62.827	2890.052	2625.000	BIO	HERPET	
2	Waveform 1	1	0.000000000	59.999994792	2575.916	3329.843		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	2575.916	3329.843	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	50.439020012	5968.586	6408.377		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	50.439020012	5968.586	6408.377	6375.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4272.251	5403.141		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4272.251	5403.141	4875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3518.325	4020.942		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3518.325	4020.942	3750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6659.686	8418.848		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6659.686	8418.848	7500.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	58.243897383	9235.602	10178.010		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	58.243897383	9235.602	10178.010	9750.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.621952965	28965.517	46758.621		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.621952965	28965.517	46758.621	39000.000	BIO	INSECT	
