Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	691.099		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	691.099	0.000	ANT	TRAMOT	
2	Waveform 1	1	11.804877024	53.365849026	1256.545	5591.623		BIO	AVEVOC	PITSUL
2	Spectrogram 1	1	11.804877024	53.365849026	1256.545	5591.623	3750.000	BIO	AVEVOC	PITSUL
3	Waveform 1	1	0.000000000	59.999994792	6219.895	8670.157		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6219.895	8670.157	7875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	4209.424	4837.696		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	4209.424	4837.696	4500.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	2701.571	3769.634		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	2701.571	3769.634	3750.000	BIO	INSECT	
7	Waveform 1	1	12.926828146	13.658535400	19538.235	26197.921		BIO	INSECT	
7	Spectrogram 1	1	12.926828146	13.658535400	19538.235	26197.921	23250.000	BIO	INSECT	
