Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	5943.574	6470.219		BIO		
1	Spectrogram 1	1	0.000000000	59.999994792	5943.574	6470.219	6375.000	BIO		
2	Waveform 1	1	14.431816929	33.749997070	6620.690	6846.395		BIO	INSECT	
2	Spectrogram 1	1	14.431816929	33.749997070	6620.690	6846.395	6750.000	BIO	INSECT	
3	Waveform 1	1	5.795454042	42.045450896	2783.699	3761.755		BIO	INSECT	HYLFLA
3	Spectrogram 1	1	5.795454042	42.045450896	2783.699	3761.755	3375.000	BIO	INSECT	HYLFLA
4	Waveform 1	1	1.534090776	53.295449919	300.940	571.892		BIO	MAMIFE	ALOSEN
4	Spectrogram 1	1	1.534090776	53.295449919	300.940	571.892	375.000	BIO	MAMIFE	ALOSEN
5	Waveform 1	1	9.602271894	52.556813620	531.993	1223.583		BIO	AVEVOC	ORT_SP
5	Spectrogram 1	1	9.602271894	52.556813620	531.993	1223.583	750.000	BIO	AVEVOC	ORT_SP
6	Waveform 1	1	17.613634835	49.999995660	904.387	2287.568		BIO	AVEVOC	
6	Spectrogram 1	1	17.613634835	49.999995660	904.387	2287.568	1500.000	BIO	AVEVOC	
7	Waveform 1	1	51.477268259	54.090904396	904.387	1649.177		BIO	AVEVOC	
7	Spectrogram 1	1	51.477268259	54.090904396	904.387	1649.177	1125.000	BIO	AVEVOC	
8	Waveform 1	1	6.136363104	58.806813077	4149.542	8245.885		BIO	AVEVOC	
8	Spectrogram 1	1	6.136363104	58.806813077	4149.542	8245.885	6375.000	BIO	AVEVOC	
