Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.507996193	59.322666534	3297.125	4370.607				
1	Spectrogram 1	1	0.507996193	59.322666534	3297.125	4370.607	3750.000			
2	Waveform 1	1	0.000000000	59.999994792	4753.994	5290.735		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	4753.994	5290.735	5250.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	5827.476	6517.572		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	5827.476	6517.572	6375.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6977.636	8357.827		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6977.636	8357.827	7875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	29.350891149	9584.665	10581.470		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	29.350891149	9584.665	10581.470	9750.000	BIO	INSECT	
6	Waveform 1	1	36.237061765	59.999994792	9431.310	10351.438		BIO	INSECT	
6	Spectrogram 1	1	36.237061765	59.999994792	9431.310	10351.438	9750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	8434.505	9661.342		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	8434.505	9661.342	9375.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	0.000	18172.524		GEO	LLUVIA	
8	Spectrogram 1	1	0.000000000	59.999994792	0.000	18172.524	7875.000	GEO	LLUVIA	
