Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	6771.160	8050.157		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	6771.160	8050.157	7500.000	BIO	INSECT	
2	Waveform 1	1	0.338664129	59.999994792	3761.755	4438.871		BIO	INSECT	
2	Spectrogram 1	1	0.338664129	59.999994792	3761.755	4438.871	4125.000	BIO	INSECT	
3	Waveform 1	1	33.866412865	49.106298654	5040.752	6094.044		BIO	AVEVOC	
3	Spectrogram 1	1	33.866412865	49.106298654	5040.752	6094.044	5625.000	BIO	AVEVOC	
4	Waveform 1	1	0.395108150	18.795859140	2858.934	3385.580		BIO	INSECT	
4	Spectrogram 1	1	0.395108150	18.795859140	2858.934	3385.580	3000.000	BIO	INSECT	
5	Waveform 1	1	0.225776086	59.999994792	0.000	827.586		ANT	TRAMOT	
5	Spectrogram 1	1	0.225776086	59.999994792	0.000	827.586	375.000	ANT	TRAMOT	
6	Waveform 1	1	38.664154687	46.961425839	0.000	827.586		BIO	AVEVOC	PATCAY
6	Spectrogram 1	1	38.664154687	46.961425839	0.000	827.586	375.000	BIO	AVEVOC	PATCAY
7	Waveform 1	1	1.749764665	49.896514954	8200.627	15498.433		BIO		
7	Spectrogram 1	1	1.749764665	49.896514954	8200.627	15498.433	9750.000	BIO		
