Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	4830.671	5520.767		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	4830.671	5520.767	5250.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	7130.990	7821.086		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	7130.990	7821.086	7500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	9047.923	9661.342		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	9047.923	9661.342	9375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6517.572	8971.246		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6517.572	8971.246	8250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	17252.396	17789.137		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	17252.396	17789.137	17625.000	BIO	INSECT	
7	Waveform 1	1	48.880522568	57.234237741	1226.837	4753.994		BIO	AVEVOC	TYRMEL
7	Spectrogram 1	1	48.880522568	57.234237741	1226.837	4753.994	4500.000	BIO	AVEVOC	TYRMEL
