Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	37.253381679	49.845256795	22871.473	25579.937		BIO	INSECT	
1	Spectrogram 1	1	37.253381679	49.845256795	22871.473	25579.937	24375.000	BIO	INSECT	
2	Waveform 1	1	3.636363321	59.999994792	6921.630	8877.743		BIO	INSECT	
2	Spectrogram 1	1	3.636363321	59.999994792	6921.630	8877.743	7875.000	BIO	INSECT	
3	Waveform 1	1	0.227272708	54.715904341	752.351	3159.875		BIO	AVEVOC	NYCALB
3	Spectrogram 1	1	0.227272708	54.715904341	752.351	3159.875	2625.000	BIO	AVEVOC	NYCALB
4	Waveform 1	1	0.000000000	59.999994792	3009.404	7072.100		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3009.404	7072.100	4125.000	BIO	INSECT	
5	Waveform 1	1	0.340909061	59.204540315	10006.270	14520.376		BIO	INSECT	
5	Spectrogram 1	1	0.340909061	59.204540315	10006.270	14520.376	11625.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.613047318	37871.151	46683.934			INDETER	
6	Spectrogram 1	1	0.000000000	59.613047318	37871.151	46683.934	42375.000		INDETER	
